Unnamed: 0,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,DATE
0,2DJX,C,06 21 2024,00391 160,5.4280,2587,04 23 2024
1,2DJX,P,06 21 2024,00391 160,9.1940,2587,04 23 2024
2,2DJX,C,06 21 2024,00392 730,4.7015,12888,04 23 2024
3,2DJX,P,06 21 2024,00392 730,10.0238,12888,04 23 2024
4,2DJX,C,06 21 2024,00392 820,4.6615,8375,04 23 2024
5,2DJX,P,06 21 2024,00392 820,10.0731,8375,04 23 2024
6,2DJX,C,06 21 2024,00393 000,4.5821,79,04 23 2024
7,2DJX,P,06 21 2024,00393 000,10.1721,79,04 23 2024
8,2DJX,C,06 21 2024,00393 300,4.4514,3860,04 23 2024
9,2DJX,P,06 21 2024,00393 300,10.3389,3860,04 23 2024
10,2DJX,C,06 21 2024,00393 310,4.4471,643,04 23 2024
11,2DJX,P,06 21 2024,00393 310,10.3445,643,04 23 2024
12,2DJX,C,06 21 2024,00395 130,3.7013,512,04 23 2024
13,2DJX,P,06 21 2024,00395 130,11.4030,512,04 23 2024
14,2DJX,P,08 16 2024,00360 000,2.9927,400,04 23 2024
15,2DJX,C,09 20 2024,00363 890,30.9878,4245,04 23 2024
16,2DJX,P,09 20 2024,00363 890,4.4100,4245,04 23 2024
17,2DJX,C,10 18 2024,00400 010,9.2347,1000,04 23 2024
18,2DJX,C,11 15 2024,00400 010,11.1446,2000,04 23 2024
19,2DJX,C,12 20 2024,00240 470,149.4801,1173,04 23 2024
20,2DJX,P,12 20 2024,00240 470,0.2830,1173,04 23 2024
21,2DJX,C,12 20 2024,00251 150,139.3799,940,04 23 2024
22,2DJX,P,12 20 2024,00251 150,0.5013,940,04 23 2024
23,2DJX,C,12 20 2024,00261 010,130.1351,910,04 23 2024
24,2DJX,P,12 20 2024,00261 010,0.7828,910,04 23 2024
25,2DJX,C,12 20 2024,00262 810,128.4489,360,04 23 2024
26,2DJX,P,12 20 2024,00262 810,0.8357,360,04 23 2024
27,2DJX,C,12 20 2024,00264 120,127.2217,1700,04 23 2024
28,2DJX,P,12 20 2024,00264 120,0.8742,1700,04 23 2024
29,2DJX,C,12 20 2024,00265 310,126.1069,1614,04 23 2024
30,2DJX,P,12 20 2024,00265 310,0.9091,1614,04 23 2024
31,2DJX,C,12 20 2024,00265 890,125.5636,893,04 23 2024
32,2DJX,P,12 20 2024,00265 890,0.9262,893,04 23 2024
33,2DJX,C,12 20 2024,00266 520,124.9734,579,04 23 2024
34,2DJX,P,12 20 2024,00266 520,0.9447,579,04 23 2024
35,2DJX,C,12 20 2024,00268 000,123.5870,1062,04 23 2024
36,2DJX,P,12 20 2024,00268 000,0.9882,1062,04 23 2024
37,2DJX,C,12 20 2024,00270 260,121.4699,1100,04 23 2024
38,2DJX,P,12 20 2024,00270 260,1.0546,1100,04 23 2024
39,2DJX,C,12 20 2024,00270 910,120.8610,2113,04 23 2024
40,2DJX,P,12 20 2024,00270 910,1.0737,2113,04 23 2024
41,2DJX,C,12 20 2024,00271 050,120.7299,1233,04 23 2024
42,2DJX,P,12 20 2024,00271 050,1.0778,1233,04 23 2024
43,2DJX,C,12 20 2024,00271 080,120.7018,528,04 23 2024
44,2DJX,P,12 20 2024,00271 080,1.0787,528,04 23 2024
45,2DJX,C,12 20 2024,00271 750,120.0741,1078,04 23 2024
46,2DJX,P,12 20 2024,00271 750,1.0984,1078,04 23 2024
47,2DJX,C,12 20 2024,00273 520,118.4161,715,04 23 2024
48,2DJX,P,12 20 2024,00273 520,1.1504,715,04 23 2024
49,2DJX,C,12 20 2024,00276 520,115.6058,1721,04 23 2024
50,2DJX,P,12 20 2024,00276 520,1.2386,1721,04 23 2024
51,2DJX,C,12 20 2024,00280 540,111.8400,1738,04 23 2024
52,2DJX,P,12 20 2024,00280 540,1.3568,1738,04 23 2024
53,2DJX,C,12 20 2024,00287 310,105.4982,1334,04 23 2024
54,2DJX,P,12 20 2024,00287 310,1.5558,1334,04 23 2024
55,2DJX,C,12 20 2024,00288 670,104.2242,678,04 23 2024
56,2DJX,P,12 20 2024,00288 670,1.5958,678,04 23 2024
57,2DJX,C,12 20 2024,00291 000,102.0416,1322,04 23 2024
58,2DJX,P,12 20 2024,00291 000,1.6643,1322,04 23 2024
59,2DJX,P,12 20 2024,00301 000,1.9585,950,04 23 2024
60,2DJX,C,12 20 2024,00309 840,84.4749,3408,04 23 2024
61,2DJX,P,12 20 2024,00309 840,2.3000,3408,04 23 2024
62,2DJX,C,12 20 2024,00326 810,68.9203,3080,04 23 2024
63,2DJX,P,12 20 2024,00326 810,3.1411,3080,04 23 2024
64,2DJX,P,12 20 2024,00330 010,3.3691,900,04 23 2024
65,2DJX,C,12 20 2024,00330 670,65.4660,885,04 23 2024
66,2DJX,P,12 20 2024,00330 670,3.4161,885,04 23 2024
67,2DJX,C,12 20 2024,00333 870,62.6024,729,04 23 2024
68,2DJX,P,12 20 2024,00333 870,3.6442,729,04 23 2024
69,2DJX,C,12 20 2024,00336 280,60.4486,868,04 23 2024
70,2DJX,P,12 20 2024,00336 280,3.8188,868,04 23 2024
71,2DJX,C,12 20 2024,00336 400,60.3414,2032,04 23 2024
72,2DJX,P,12 20 2024,00336 400,3.8276,2032,04 23 2024
73,2DJX,C,12 20 2024,00338 520,58.4515,1010,04 23 2024
74,2DJX,P,12 20 2024,00338 520,3.9859,1010,04 23 2024
75,2DJX,C,12 20 2024,00338 660,58.3269,575,04 23 2024
76,2DJX,P,12 20 2024,00338 660,3.9966,575,04 23 2024
77,2DJX,C,12 20 2024,00341 460,55.8587,2306,04 23 2024
78,2DJX,P,12 20 2024,00341 460,4.2336,2306,04 23 2024
79,2DJX,C,12 20 2024,00344 660,53.0745,733,04 23 2024
80,2DJX,P,12 20 2024,00344 660,4.5411,733,04 23 2024
81,2DJX,C,12 20 2024,00345 610,52.2545,1824,04 23 2024
82,2DJX,P,12 20 2024,00345 610,4.6390,1824,04 23 2024
83,2DJX,C,12 20 2024,00346 520,51.4723,1499,04 23 2024
84,2DJX,P,12 20 2024,00346 520,4.7359,1499,04 23 2024
85,2DJX,C,12 20 2024,00347 160,50.9233,1512,04 23 2024
86,2DJX,P,12 20 2024,00347 160,4.8053,1512,04 23 2024
87,2DJX,C,12 20 2024,00347 610,50.5380,1537,04 23 2024
88,2DJX,P,12 20 2024,00347 610,4.8548,1537,04 23 2024
89,2DJX,C,12 20 2024,00347 700,50.4611,615,04 23 2024
90,2DJX,P,12 20 2024,00347 700,4.8649,615,04 23 2024
91,2DJX,C,12 20 2024,00348 050,50.1623,306,04 23 2024
92,2DJX,P,12 20 2024,00348 050,4.9042,306,04 23 2024
93,2DJX,C,12 20 2024,00349 410,49.0012,763,04 23 2024
94,2DJX,P,12 20 2024,00349 410,5.0571,763,04 23 2024
95,2DJX,C,12 20 2024,00349 790,48.6768,2131,04 23 2024
96,2DJX,P,12 20 2024,00349 790,5.0998,2131,04 23 2024
97,2DJX,C,12 20 2024,00350 010,48.4889,1450,04 23 2024
98,2DJX,C,12 20 2024,00350 550,48.0279,1405,04 23 2024
99,2DJX,P,12 20 2024,00350 550,5.1852,1405,04 23 2024
100,2DJX,C,12 20 2024,00351 740,47.0119,4451,04 23 2024
101,2DJX,P,12 20 2024,00351 740,5.3189,4451,04 23 2024
102,2DJX,C,12 20 2024,00351 800,46.9607,7419,04 23 2024
103,2DJX,P,12 20 2024,00351 800,5.3257,7419,04 23 2024
104,2DJX,C,12 20 2024,00351 900,46.8753,1491,04 23 2024
105,2DJX,P,12 20 2024,00351 900,5.3369,1491,04 23 2024
106,2DJX,C,12 20 2024,00353 040,45.9045,5912,04 23 2024
107,2DJX,P,12 20 2024,00353 040,5.4675,5912,04 23 2024
108,2DJX,C,12 20 2024,00353 210,45.7600,5911,04 23 2024
109,2DJX,P,12 20 2024,00353 210,5.4873,5911,04 23 2024
110,2DJX,C,12 20 2024,00355 460,43.8643,2922,04 23 2024
111,2DJX,P,12 20 2024,00355 460,5.7654,2922,04 23 2024
112,2DJX,C,12 20 2024,00355 580,43.7655,1474,04 23 2024
113,2DJX,P,12 20 2024,00355 580,5.7826,1474,04 23 2024
114,2DJX,C,12 20 2024,00356 360,43.1248,1180,04 23 2024
115,2DJX,P,12 20 2024,00356 360,5.8954,1180,04 23 2024
116,2DJX,C,12 20 2024,00359 140,40.8581,2930,04 23 2024
117,2DJX,P,12 20 2024,00359 140,6.3147,2930,04 23 2024
118,2DJX,C,12 20 2024,00359 160,40.8419,3660,04 23 2024
119,2DJX,P,12 20 2024,00359 160,6.3178,3660,04 23 2024
120,2DJX,C,12 20 2024,00369 260,32.9485,855,04 23 2024
121,2DJX,P,12 20 2024,00369 260,8.1825,855,04 23 2024
122,2DJX,C,12 20 2024,00374 800,28.8169,2768,04 23 2024
123,2DJX,P,12 20 2024,00374 800,9.4035,2768,04 23 2024
124,2DJX,C,12 20 2024,00374 910,28.7362,2768,04 23 2024
125,2DJX,P,12 20 2024,00374 910,9.4290,2768,04 23 2024
126,2DJX,C,12 20 2024,00375 040,28.6411,6229,04 23 2024
127,2DJX,P,12 20 2024,00375 040,9.4595,6229,04 23 2024
128,2DJX,C,12 20 2024,00380 850,24.5513,2719,04 23 2024
129,2DJX,P,12 20 2024,00380 850,10.9831,2719,04 23 2024
130,2DJX,C,12 20 2024,00383 340,22.9792,4838,04 23 2024
131,2DJX,P,12 20 2024,00383 340,11.8168,4838,04 23 2024
132,2DJX,C,12 20 2024,00385 640,21.5305,1342,04 23 2024
133,2DJX,P,12 20 2024,00385 640,12.5902,1342,04 23 2024
134,2DJX,C,12 20 2024,00394 630,16.2925,2600,04 23 2024
135,2DJX,P,12 20 2024,00394 630,16.0379,2600,04 23 2024
136,2DJX,C,12 20 2024,00396 790,15.1256,1297,04 23 2024
137,2DJX,P,12 20 2024,00396 790,16.9580,1297,04 23 2024
138,2DJX,C,12 20 2024,00397 430,14.7884,1296,04 23 2024
139,2DJX,P,12 20 2024,00397 430,17.2391,1296,04 23 2024
140,2DJX,C,12 20 2024,00397 830,14.5785,517,04 23 2024
141,2DJX,P,12 20 2024,00397 830,17.4157,517,04 23 2024
142,2DJX,C,12 20 2024,00399 000,13.9647,1935,04 23 2024
143,2DJX,P,12 20 2024,00399 000,17.9322,1935,04 23 2024
144,2DJX,C,12 20 2024,00399 510,13.6971,3092,04 23 2024
145,2DJX,P,12 20 2024,00399 510,18.1573,3092,04 23 2024
146,2DJX,C,12 20 2024,00399 530,13.6866,5156,04 23 2024
147,2DJX,P,12 20 2024,00399 530,18.1662,5156,04 23 2024
148,2DJX,C,12 20 2024,00399 730,13.5816,4777,04 23 2024
149,2DJX,P,12 20 2024,00399 730,18.2545,4777,04 23 2024
150,2DJX,C,12 20 2024,00400 010,13.4347,1000,04 23 2024
151,2DJX,C,12 20 2024,00400 700,13.0727,4114,04 23 2024
152,2DJX,P,12 20 2024,00400 700,18.6827,4114,04 23 2024
153,2DJX,C,12 20 2024,00402 530,12.1125,512,04 23 2024
154,2DJX,P,12 20 2024,00402 530,19.4906,512,04 23 2024
155,2DJX,C,12 20 2024,00420 010,5.3724,825,04 23 2024
156,2DJX,C,01 17 2025,00400 000,14.9961,600,04 23 2024
157,2DJX,C,12 19 2025,00258 950,140.5492,4024,04 23 2024
158,2DJX,P,12 19 2025,00258 950,2.8482,4024,04 23 2024
159,2DJX,C,12 19 2025,00291 590,111.9338,983,04 23 2024
160,2DJX,P,12 19 2025,00291 590,4.3476,983,04 23 2024
161,2DJX,C,12 19 2025,00299 210,105.4695,1285,04 23 2024
162,2DJX,P,12 19 2025,00299 210,4.9138,1285,04 23 2024
