SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ-CLOSE,VOLUME
4RUT,C,2024-06-03,2024-06-07,4,1888.45,172.5342,28,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
4RUT,C,2024-06-03,2024-06-07,4,1926.4,134.6275,28,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
4RUT,C,2024-06-03,2024-06-18,15,1592.4,471.6082,641,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
4RUT,P,2024-06-03,2024-06-18,15,1592.4,0.1181,641,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1133.16,0.0007,264,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1370.0,0.0325,25,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1401.62,0.0512,285,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,C,2024-06-03,2024-06-21,18,1703.93,361.6764,1206,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1703.93,0.5807,1206,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,C,2024-06-03,2024-06-21,18,1724.56,341.1675,447,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1724.56,0.6472,447,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,C,2024-06-03,2024-06-21,18,1731.42,334.3484,148,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1731.42,0.6699,148,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,C,2024-06-03,2024-06-21,18,1731.54,334.2291,593,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,P,2024-06-03,2024-06-21,18,1731.54,0.6704,593,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
2RUT,C,2024-06-03,2024-06-21,18,1809.31,257.0389,574,2082.399902,2088.149902,2048.060059,2059.679932,2059.679932,4046920000
