   SYMBOL   P/C   EXPIRATION   STRIKE-PRICE   MARK-PRICE   OPEN-INTEREST
      2DJX     C   12 16 2022  00253 560     84.0930      1903                                                                                  
      2DJX     P   12 16 2022  00253 560      0.2213      1903                                                                                  
      2DJX     C   12 16 2022  00259 800     77.8834      2044                                                                                  
      2DJX     P   12 16 2022  00259 800      0.2280      2044                                                                                  
      2DJX     C   12 16 2022  00261 300     76.4063      1160                                                                                  
      2DJX     P   12 16 2022  00261 300      0.2452      1160                                                                                  
      2DJX     C   12 16 2022  00262 340     75.3852      1836                                                                                  
      2DJX     P   12 16 2022  00262 340      0.2602      1836                                                                                  
      2DJX     C   12 16 2022  00264 010     73.7458      3666                                                                                  
      2DJX     P   12 16 2022  00264 010      0.2844      3666                                                                                  
      2DJX     C   12 16 2022  00274 160     63.7814      1769                                                                                  
      2DJX     P   12 16 2022  00274 160      0.4316      1769                                                                                  
      2DJX     C   12 16 2022  00274 430     63.5164      2827                                                                                  
      2DJX     P   12 16 2022  00274 430      0.4355      2827                                                                                  
      2DJX     C   12 16 2022  00277 470     60.5320      1776                                                                                  
      2DJX     P   12 16 2022  00277 470      0.4796      1776                                                                                  
      2DJX     C   12 16 2022  00292 870     45.4660      1026                                                                                  
      2DJX     P   12 16 2022  00292 870      0.7552      1026                                                                                  
      2DJX     C   12 16 2022  00293 930     44.4299      3408                                                                                  
      2DJX     P   12 16 2022  00293 930      0.7751      3408                                                                                  
      2DJX     C   12 16 2022  00301 370     37.1977      8308                                                                                  
      2DJX     P   12 16 2022  00301 370      0.9547      8308                                                                                  
      2DJX     C   12 16 2022  00301 470     37.1031       831                                                                                  
      2DJX     P   12 16 2022  00301 470      0.9597       831                                                                                  
      2DJX     C   12 16 2022  00301 990     36.6116       805                                                                                  
      2DJX     P   12 16 2022  00301 990      0.9863       805                                                                                  
      2DJX     C   12 16 2022  00303 760     34.9444      1648                                                                                  
      2DJX     P   12 16 2022  00303 760      1.0823      1648                                                                                  
      2DJX     C   12 16 2022  00304 940     33.8379      3283                                                                                  
      2DJX     P   12 16 2022  00304 940      1.1514      3283                                                                                  
      2DJX     C   12 16 2022  00307 830     31.2093      1304                                                                                  
      2DJX     P   12 16 2022  00307 830      1.4018      1304                                                                                  
      2DJX     C   12 16 2022  00312 990     26.6543      2404                                                                                  
      2DJX     P   12 16 2022  00312 990      1.9873      2404                                                                                  
      2DJX     C   12 16 2022  00316 430     23.6810      1745                                                                                  
      2DJX     P   12 16 2022  00316 430      2.4409      1745                                                                                  
      2DJX     C   12 16 2022  00319 550     20.9873       783                                                                                  
      2DJX     P   12 16 2022  00319 550      2.8554       783                                                                                  
      2DJX     C   12 16 2022  00322 820     18.1981      1550                                                                                  
      2DJX     P   12 16 2022  00322 820      3.3238      1550                                                                                  
      2DJX     C   12 16 2022  00325 510     15.9957      2152                                                                                  
      2DJX     P   12 16 2022  00325 510      3.8013      2152                                                                                  
      2DJX     C   12 16 2022  00326 440     15.3088       919                                                                                  
      2DJX     P   12 16 2022  00326 440      4.0408       919                                                                                  
      2DJX     C   12 16 2022  00327 590     14.4764       762                                                                                  
      2DJX     P   12 16 2022  00327 590      4.3540       762                                                                                  
      2DJX     C   12 16 2022  00327 740     14.3692       763                                                                                  
      2DJX     P   12 16 2022  00327 740      4.3963       763                                                                                  
      2DJX     C   12 16 2022  00327 960     14.2127      2138                                                                                  
      2DJX     P   12 16 2022  00327 960      4.4589      2138                                                                                  
      2DJX     P   12 16 2022  00330 010      5.0786       650                                                                                  
      2DJX     C   12 16 2022  00331 320     11.9718      6054                                                                                  
      2DJX     P   12 16 2022  00331 320      5.5653      6054                                                                                  
      2DJX     C   12 16 2022  00331 380     11.9350      1479                                                                                  
      2DJX     P   12 16 2022  00331 380      5.5883      1479                                                                                  
      2DJX     C   12 16 2022  00338 790      7.7581     11807                                                                                  
      2DJX     P   12 16 2022  00338 790      8.7933     11807                                                                                  
