SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ-CLOSE,VOLUME
2NDX,C,2022-08-01,2022-09-16,46,11158.0,1879.114,49,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11158.0,79.2259,49,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11364.0,1693.056,44,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11364.0,98.5534,44,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11411.0,1651.241,46,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11411.0,103.5975,46,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11543.0,1534.812,43,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11543.0,118.7746,43,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11544.0,1533.939,43,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11544.0,118.8993,43,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11634.0,1455.788,22,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11634.0,130.4792,22,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11646.0,1445.411,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11646.0,132.0669,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11668.0,1426.522,177,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11668.0,135.1117,177,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11689.0,1408.551,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11689.0,138.0778,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11721.0,1381.237,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11721.0,142.6684,26,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,C,2022-08-01,2022-09-16,46,11812.0,1304.425,101,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
2NDX,P,2022-08-01,2022-09-16,46,11812.0,156.5848,101,12317.959961,12499.719727,12271.980469,12368.980469,12368.980469,4396390000
