,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
3821,2024-04-24,2NDX,C,2024-09-20,18475.92,556.282,120,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,149,0.3607339147467563
3822,2024-04-24,2NDX,P,2024-10-18,16000.01,340.4018,25,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,177,0.0355562224422249
3823,2024-04-24,2NDX,P,2024-11-15,16000.01,405.5318,27,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,205,0.0494557863895921
3824,2024-04-24,2NDX,P,2024-12-20,6000.01,4.5064,45,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4498114791929373
3825,2024-04-24,2NDX,P,2024-12-20,8837.56,18.6957,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1107743913544152
3826,2024-04-24,2NDX,C,2024-12-20,10592.57,7299.511,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,1.0441836076734987
3827,2024-04-24,2NDX,P,2024-12-20,10592.57,41.6641,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2719682152557597
3828,2024-04-24,2NDX,P,2024-12-20,11000.01,49.9002,10,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.258345657232272
3829,2024-04-24,2NDX,P,2024-12-20,11500.01,62.6011,15,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2421130465673636
3830,2024-04-24,2NDX,P,2024-12-20,11600.01,65.1437,24,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2386007236865002
3831,2024-04-24,2NDX,C,2024-12-20,11650.45,6302.11,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.918154534454503
3832,2024-04-24,2NDX,P,2024-12-20,11650.45,66.4262,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2367998877658649
3833,2024-04-24,2NDX,C,2024-12-20,11776.06,6183.942,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.9039117806245228
3834,2024-04-24,2NDX,P,2024-12-20,11776.06,69.6273,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2322399762704801
3835,2024-04-24,2NDX,C,2024-12-20,11778.75,6181.411,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.9036079731182304
3836,2024-04-24,2NDX,P,2024-12-20,11778.75,69.6958,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2321410608057748
3837,2024-04-24,2NDX,C,2024-12-20,11875.46,6090.431,64,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8927246073302244
3838,2024-04-24,2NDX,P,2024-12-20,11875.46,72.1606,64,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2285536924132261
3839,2024-04-24,2NDX,C,2024-12-20,11942.59,6027.278,59,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8852096900713411
3840,2024-04-24,2NDX,P,2024-12-20,11942.59,73.8715,59,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2260271212196896
3841,2024-04-24,2NDX,C,2024-12-20,11975.2,5996.6,117,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8815706338299721
3842,2024-04-24,2NDX,P,2024-12-20,11975.2,74.7026,117,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2247893328128196
3843,2024-04-24,2NDX,C,2024-12-20,11988.27,5984.305,49,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8801143572593562
3844,2024-04-24,2NDX,P,2024-12-20,11988.27,75.0357,49,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2242913456891007
3845,2024-04-24,2NDX,C,2024-12-20,12000.01,5973.26,10,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8788069841886663
3846,2024-04-24,2NDX,P,2024-12-20,12000.01,75.3349,68,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2238431202259981
3847,2024-04-24,2NDX,C,2024-12-20,12050.0,5926.232,45,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8732513083216034
3848,2024-04-24,2NDX,P,2024-12-20,12050.0,76.609,45,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.221925043381001
3849,2024-04-24,2NDX,C,2024-12-20,12071.78,5905.743,45,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8708361929512091
3850,2024-04-24,2NDX,P,2024-12-20,12071.78,77.1641,45,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2210845780490533
3851,2024-04-24,2NDX,C,2024-12-20,12094.78,5884.109,36,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.868289928570909
3852,2024-04-24,2NDX,P,2024-12-20,12094.78,77.7536,36,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2201961064898674
3853,2024-04-24,2NDX,C,2024-12-20,12150.0,5832.78,35,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.862346523230661
3854,2024-04-24,2NDX,C,2024-12-20,12200.9,5785.565,44,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8569093068733631
3855,2024-04-24,2NDX,P,2024-12-20,12200.9,81.7474,44,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2168623873712889
3856,2024-04-24,2NDX,C,2024-12-20,12256.53,5734.032,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8510016200697818
3857,2024-04-24,2NDX,P,2024-12-20,12256.53,83.9661,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2151405460493781
3858,2024-04-24,2NDX,C,2024-12-20,12386.41,5613.946,26,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8373332312297216
3859,2024-04-24,2NDX,P,2024-12-20,12386.41,89.375,26,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2111115960614791
3860,2024-04-24,2NDX,C,2024-12-20,12429.18,5574.491,43,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8328742151686214
3861,2024-04-24,2NDX,P,2024-12-20,12429.18,91.2455,43,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2097913280428398
3862,2024-04-24,2NDX,C,2024-12-20,12439.67,5564.821,210,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8317837270795344
3863,2024-04-24,2NDX,P,2024-12-20,12439.67,91.7117,210,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2094682210387428
3864,2024-04-24,2NDX,C,2024-12-20,12448.12,5557.034,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.830906322923313
3865,2024-04-24,2NDX,P,2024-12-20,12448.12,92.0888,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.20920781154255
3866,2024-04-24,2NDX,C,2024-12-20,12449.07,5556.158,106,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8308075685242816
3867,2024-04-24,2NDX,P,2024-12-20,12449.07,92.1312,106,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2091784796467797
3868,2024-04-24,2NDX,C,2024-12-20,12572.71,5442.23,64,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8180128964287273
3869,2024-04-24,2NDX,P,2024-12-20,12572.71,97.6682,64,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2052746403940769
3870,2024-04-24,2NDX,C,2024-12-20,12698.65,5326.242,213,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.8050688755202017
3871,2024-04-24,2NDX,P,2024-12-20,12698.65,103.3683,213,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.2011402391663185
3872,2024-04-24,2NDX,C,2024-12-20,12914.85,5128.828,38,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7834164697549012
3873,2024-04-24,2NDX,C,2024-12-20,12997.19,5053.662,103,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7752208881386573
3874,2024-04-24,2NDX,P,2024-12-20,12997.19,119.2492,103,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1917194841292209
3875,2024-04-24,2NDX,P,2024-12-20,13100.01,125.226,5,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1884294500971441
3876,2024-04-24,2NDX,C,2024-12-20,13218.25,4853.045,16,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7536079039892751
3877,2024-04-24,2NDX,P,2024-12-20,13218.25,132.2283,16,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1845221201241523
3878,2024-04-24,2NDX,C,2024-12-20,13218.47,4852.846,40,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7535866201636487
3879,2024-04-24,2NDX,P,2024-12-20,13218.47,132.2425,40,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1845151647141601
3880,2024-04-24,2NDX,C,2024-12-20,13224.97,4846.988,40,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7529628763602328
3881,2024-04-24,2NDX,P,2024-12-20,13224.97,132.6647,40,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1843104457885522
3882,2024-04-24,2NDX,C,2024-12-20,13248.41,4825.873,52,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7507167607444958
3883,2024-04-24,2NDX,P,2024-12-20,13248.41,134.1985,52,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1835715763899454
3884,2024-04-24,2NDX,P,2024-12-20,13313.12,138.4674,8,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1815029074422675
3885,2024-04-24,2NDX,C,2024-12-20,13401.0,4688.501,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.736146680256104
3886,2024-04-24,2NDX,P,2024-12-20,13401.0,144.2647,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1785941113033339
3887,2024-04-24,2NDX,C,2024-12-20,13441.15,4652.414,44,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7323352291634301
3888,2024-04-24,2NDX,P,2024-12-20,13441.15,146.9715,44,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1772504176302969
3889,2024-04-24,2NDX,C,2024-12-20,13444.51,4649.396,50,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7320168713740659
3890,2024-04-24,2NDX,P,2024-12-20,13444.51,147.2001,50,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1771376982288056
3891,2024-04-24,2NDX,P,2024-12-20,13500.01,151.0211,35,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1752688525953584
3892,2024-04-24,2NDX,C,2024-12-20,13500.84,4598.846,24,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7266936152869337
3893,2024-04-24,2NDX,P,2024-12-20,13500.84,151.0786,24,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1752406933355327
3894,2024-04-24,2NDX,P,2024-12-20,13501.0,151.0897,32,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1752352697658543
3895,2024-04-24,2NDX,C,2024-12-20,13509.45,4591.126,79,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7258819895449399
3896,2024-04-24,2NDX,P,2024-12-20,13509.45,151.6774,79,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.174948854640206
3897,2024-04-24,2NDX,P,2024-12-20,13596.25,157.8304,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1719881348190207
3898,2024-04-24,2NDX,C,2024-12-20,13703.4,4417.636,39,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7077257088657276
3899,2024-04-24,2NDX,P,2024-12-20,13703.4,165.5893,39,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1682370429940146
3900,2024-04-24,2NDX,C,2024-12-20,13736.94,4387.657,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7045966830318522
3901,2024-04-24,2NDX,P,2024-12-20,13736.94,168.0179,23,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1670278556292923
3902,2024-04-24,2NDX,C,2024-12-20,13774.62,4354.002,39,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.7010886162685336
3903,2024-04-24,2NDX,P,2024-12-20,13774.62,170.7711,39,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1656582455135584
3904,2024-04-24,2NDX,C,2024-12-20,13846.78,4289.838,77,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6944392873109086
3905,2024-04-24,2NDX,P,2024-12-20,13846.78,176.3302,77,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1630723857270209
3906,2024-04-24,2NDX,C,2024-12-20,13881.3,4259.242,164,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.691282109326508
3907,2024-04-24,2NDX,P,2024-12-20,13881.3,179.0895,164,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1618396772275244
3908,2024-04-24,2NDX,C,2024-12-20,13915.52,4228.955,114,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6881628158915508
3909,2024-04-24,2NDX,P,2024-12-20,13915.52,181.8669,114,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1606125192667965
3910,2024-04-24,2NDX,C,2024-12-20,13915.57,4228.911,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6881583151216462
3911,2024-04-24,2NDX,P,2024-12-20,13915.57,181.871,46,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1606107259041857
3912,2024-04-24,2NDX,C,2024-12-20,13915.62,4228.867,57,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6881538143528944
3913,2024-04-24,2NDX,P,2024-12-20,13915.62,181.8751,57,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1606089325007259
3914,2024-04-24,2NDX,C,2024-12-20,13964.37,4185.793,326,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6837274752427047
3915,2024-04-24,2NDX,P,2024-12-20,13964.37,185.9053,326,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1588513875624591
3916,2024-04-24,2NDX,C,2024-12-20,13964.47,4185.705,76,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6837184759673861
3917,2024-04-24,2NDX,P,2024-12-20,13964.47,185.9137,76,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1588477845708651
3918,2024-04-24,2NDX,C,2024-12-20,13992.54,4160.938,19,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6811780332091418
3919,2024-04-24,2NDX,P,2024-12-20,13992.54,188.2695,19,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1578291983390521
3920,2024-04-24,2NDX,C,2024-12-20,14004.7,4150.221,76,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6800802829796515
3921,2024-04-24,2NDX,P,2024-12-20,14004.7,189.3013,76,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1573874222928308
3922,2024-04-24,2NDX,C,2024-12-20,14164.77,4009.739,155,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.665762474362843
3923,2024-04-24,2NDX,P,2024-12-20,14164.77,203.4852,155,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1515212466380042
3924,2024-04-24,2NDX,C,2024-12-20,14208.04,3971.945,75,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6619313424061353
3925,2024-04-24,2NDX,P,2024-12-20,14208.04,207.5001,75,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1499122768576137
3926,2024-04-24,2NDX,C,2024-12-20,14283.81,3905.919,74,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6552546009612557
3927,2024-04-24,2NDX,P,2024-12-20,14283.81,214.6866,74,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.14705805573615
3928,2024-04-24,2NDX,C,2024-12-20,14662.49,3580.286,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.622738617730157
3929,2024-04-24,2NDX,P,2024-12-20,14662.49,254.9484,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1322953314664759
3930,2024-04-24,2NDX,C,2024-12-20,14709.91,3539.796,72,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6187124503112154
3931,2024-04-24,2NDX,P,2024-12-20,14709.91,260.2773,72,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1303081672579028
3932,2024-04-24,2NDX,C,2024-12-20,14732.08,3521.003,162,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6168575431787152
3933,2024-04-24,2NDX,P,2024-12-20,14732.08,262.9052,162,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1293954800456578
3934,2024-04-24,2NDX,C,2024-12-20,14774.31,3485.268,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6133343705882099
3935,2024-04-24,2NDX,P,2024-12-20,14774.31,267.9748,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1276406070629963
3936,2024-04-24,2NDX,C,2024-12-20,14777.09,3482.919,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6131030181179336
3937,2024-04-24,2NDX,P,2024-12-20,14777.09,268.3114,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1275242901333498
3938,2024-04-24,2NDX,C,2024-12-20,14849.28,3422.054,54,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6071166026858549
3939,2024-04-24,2NDX,P,2024-12-20,14849.28,277.199,54,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1244730905222332
3940,2024-04-24,2NDX,C,2024-12-20,14861.34,3411.911,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.6061204665955248
3941,2024-04-24,2NDX,P,2024-12-20,14861.34,278.7096,14,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1239568935742218
3942,2024-04-24,2NDX,C,2024-12-20,15115.14,3200.882,17,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5855615458233943
3943,2024-04-24,2NDX,P,2024-12-20,15115.14,312.9114,17,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1127372232452406
3944,2024-04-24,2NDX,P,2024-12-20,15200.01,324.8246,8,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1086680663187433
3945,2024-04-24,2NDX,C,2024-12-20,15201.08,3129.914,249,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5786509228298232
3946,2024-04-24,2NDX,P,2024-12-20,15201.08,324.9813,249,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1086166885599068
3947,2024-04-24,2NDX,C,2024-12-20,15262.75,3079.467,20,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.573772637992732
3948,2024-04-24,2NDX,P,2024-12-20,15262.75,334.1223,20,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1056129575542342
3949,2024-04-24,2NDX,C,2024-12-20,15290.05,3057.205,51,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5716223362892207
3950,2024-04-24,2NDX,P,2024-12-20,15290.05,338.2388,51,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.1042554379577842
3951,2024-04-24,2NDX,C,2024-12-20,15387.94,2977.818,35,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5639742921883252
3952,2024-04-24,2NDX,P,2024-12-20,15387.94,353.4367,35,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0992485191243904
3953,2024-04-24,2NDX,C,2024-12-20,15400.01,2968.07,10,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5630364677907569
3954,2024-04-24,2NDX,C,2024-12-20,15433.79,2940.884,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5604275093228187
3955,2024-04-24,2NDX,P,2024-12-20,15433.79,360.8046,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0968219123134708
3956,2024-04-24,2NDX,C,2024-12-20,15440.85,2935.211,182,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.559883329494147
3957,2024-04-24,2NDX,P,2024-12-20,15440.85,361.9532,182,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0964431030050077
3958,2024-04-24,2NDX,C,2024-12-20,15508.25,2881.239,68,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5547133613519736
3959,2024-04-24,2NDX,P,2024-12-20,15508.25,373.1062,68,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0927504890333826
3960,2024-04-24,2NDX,C,2024-12-20,15529.53,2864.326,34,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5531019984906345
3961,2024-04-24,2NDX,P,2024-12-20,15529.53,376.7541,34,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0915650386695877
3962,2024-04-24,2NDX,C,2024-12-20,15557.16,2842.41,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5510150194790001
3963,2024-04-24,2NDX,P,2024-12-20,15557.16,381.5354,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0900004579087219
3964,2024-04-24,2NDX,C,2024-12-20,15663.82,2758.119,153,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5429812012512274
3965,2024-04-24,2NDX,P,2024-12-20,15663.82,400.3031,153,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0836241059284575
3966,2024-04-24,2NDX,C,2024-12-20,15707.35,2723.851,68,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5397100599939179
3967,2024-04-24,2NDX,P,2024-12-20,15707.35,408.0955,68,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0808445315624845
3968,2024-04-24,2NDX,C,2024-12-20,15730.44,2705.674,34,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5379702533949874
3969,2024-04-24,2NDX,P,2024-12-20,15730.44,412.2289,34,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0793160572362521
3970,2024-04-24,2NDX,C,2024-12-20,15802.4,2649.219,37,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.532565696523938
3971,2024-04-24,2NDX,P,2024-12-20,15802.4,425.3048,37,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.074320690770711
3972,2024-04-24,2NDX,C,2024-12-20,15808.03,2644.848,17,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5321506796364096
3973,2024-04-24,2NDX,P,2024-12-20,15808.03,426.3732,17,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0739198968380185
3974,2024-04-24,2NDX,C,2024-12-20,15930.43,2550.365,20,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5231842390876827
3975,2024-04-24,2NDX,P,2024-12-20,15930.43,450.1574,20,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.064475014346603
3976,2024-04-24,2NDX,C,2024-12-20,15931.45,2549.583,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5231101531957495
3977,2024-04-24,2NDX,P,2024-12-20,15931.45,450.3616,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0643895703422364
3978,2024-04-24,2NDX,C,2024-12-20,16000.01,2497.124,18,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5181338505336184
3979,2024-04-24,2NDX,P,2024-12-20,16000.01,464.1472,25,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0582598179547281
3980,2024-04-24,2NDX,C,2024-12-20,16001.39,2496.068,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5180333144996123
3981,2024-04-24,2NDX,P,2024-12-20,16001.39,464.4247,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0581272538623279
3982,2024-04-24,2NDX,C,2024-12-20,16019.55,2482.172,104,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5167090678313434
3983,2024-04-24,2NDX,P,2024-12-20,16019.55,468.0762,104,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0563425113158724
3984,2024-04-24,2NDX,C,2024-12-20,16068.4,2444.884,26,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5131528613111858
3985,2024-04-24,2NDX,P,2024-12-20,16068.4,477.9888,26,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0511213168055143
3986,2024-04-24,2NDX,C,2024-12-20,16113.32,2410.837,66,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5099145162264612
3987,2024-04-24,2NDX,P,2024-12-20,16113.32,487.3446,66,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0455882964616322
3988,2024-04-24,2NDX,C,2024-12-20,16166.68,2370.814,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.5061305213812635
3989,2024-04-24,2NDX,P,2024-12-20,16166.68,498.8809,13,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.0373368408690378
3990,2024-04-24,2NDX,C,2024-12-20,16314.41,2260.997,9,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.495726122773038
3991,2024-04-24,2NDX,C,2024-12-20,16615.71,2043.404,41,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4751463532543483
3992,2024-04-24,2NDX,C,2024-12-20,16618.92,2041.13,32,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4749309584636739
3993,2024-04-24,2NDX,C,2024-12-20,16637.29,2028.138,142,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4737004683845749
3994,2024-04-24,2NDX,C,2024-12-20,16646.13,2021.897,69,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4731092318822922
3995,2024-04-24,2NDX,C,2024-12-20,16714.81,1973.664,189,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4685374408334959
3996,2024-04-24,2NDX,C,2024-12-20,16730.94,1962.408,31,15805.599609,15839.0,15634.44043,15712.75,15712.75,4735870000,240,0.4674704354260278
