   SYMBOL   P/C   EXPIRATION   STRIKE-PRICE   MARK-PRICE   OPEN-INTEREST
      2DJX     C   12 16 2022  00253 560     86.6982      1903                                                                                  
      2DJX     P   12 16 2022  00253 560      0.0001      1903                                                                                  
      2DJX     C   12 16 2022  00259 800     80.4612      2044                                                                                  
      2DJX     P   12 16 2022  00259 800      0.0001      2044                                                                                  
      2DJX     C   12 16 2022  00261 300     78.9619      1160                                                                                  
      2DJX     P   12 16 2022  00261 300      0.0001      1160                                                                                  
      2DJX     C   12 16 2022  00262 340     77.9224      1836                                                                                  
      2DJX     P   12 16 2022  00262 340      0.0001      1836                                                                                  
      2DJX     C   12 16 2022  00264 010     76.2532      3666                                                                                  
      2DJX     P   12 16 2022  00264 010      0.0001      3666                                                                                  
      2DJX     C   12 16 2022  00274 160     66.1080      1769                                                                                  
      2DJX     P   12 16 2022  00274 160      0.0001      1769                                                                                  
      2DJX     C   12 16 2022  00274 430     65.8381      2827                                                                                  
      2DJX     P   12 16 2022  00274 430      0.0001      2827                                                                                  
      2DJX     C   12 16 2022  00277 470     62.7996      1776                                                                                  
      2DJX     P   12 16 2022  00277 470      0.0001      1776                                                                                  
      2DJX     C   12 16 2022  00292 870     47.4149      1026                                                                                  
      2DJX     P   12 16 2022  00292 870      0.0082      1026                                                                                  
      2DJX     C   12 16 2022  00293 930     46.3576      3408                                                                                  
      2DJX     P   12 16 2022  00293 930      0.0104      3408                                                                                  
      2DJX     C   12 16 2022  00301 370     38.9569      8308                                                                                  
      2DJX     P   12 16 2022  00301 370      0.0462      8308                                                                                  
      2DJX     C   12 16 2022  00301 470     38.8576       831                                                                                  
      2DJX     P   12 16 2022  00301 470      0.0469       831                                                                                  
      2DJX     C   12 16 2022  00301 990     38.3414       805                                                                                  
      2DJX     P   12 16 2022  00301 990      0.0505       805                                                                                  
      2DJX     C   12 16 2022  00303 760     36.5870      1648                                                                                  
      2DJX     P   12 16 2022  00303 760      0.0652      1648                                                                                  
      2DJX     C   12 16 2022  00304 940     35.4179      3283                                                                                  
      2DJX     P   12 16 2022  00304 940      0.0756      3283                                                                                  
      2DJX     C   12 16 2022  00307 830     32.5547      1304                                                                                  
      2DJX     P   12 16 2022  00307 830      0.1010      1304                                                                                  
      2DJX     C   12 16 2022  00312 990     27.4471      2404                                                                                  
      2DJX     P   12 16 2022  00312 990      0.1510      2404                                                                                  
      2DJX     C   12 16 2022  00316 430     24.0669      1745                                                                                  
      2DJX     P   12 16 2022  00316 430      0.2091      1745                                                                                  
      2DJX     C   12 16 2022  00319 550     21.0592       783                                                                                  
      2DJX     P   12 16 2022  00319 550      0.3200       783                                                                                  
      2DJX     C   12 16 2022  00322 820     17.9073      1550                                                                                  
      2DJX     P   12 16 2022  00322 820      0.4365      1550                                                                                  
      2DJX     C   12 16 2022  00325 510     15.3605      2152                                                                                  
      2DJX     P   12 16 2022  00325 510      0.5785      2152                                                                                  
      2DJX     C   12 16 2022  00326 440     14.5290       919                                                                                  
      2DJX     P   12 16 2022  00326 440      0.6765       919                                                                                  
      2DJX     C   12 16 2022  00327 590     13.5198       762                                                                                  
      2DJX     P   12 16 2022  00327 590      0.8168       762                                                                                  
      2DJX     C   12 16 2022  00327 740     13.3899       763                                                                                  
      2DJX     P   12 16 2022  00327 740      0.8368       763                                                                                  
      2DJX     C   12 16 2022  00327 960     13.2000      2138                                                                                  
      2DJX     P   12 16 2022  00327 960      0.8668      2138                                                                                  
      2DJX     P   12 16 2022  00330 010      1.1917       650                                                                                  
      2DJX     C   12 16 2022  00331 320     10.4122      6054                                                                                  
      2DJX     P   12 16 2022  00331 320      1.4374      6054                                                                                  
      2DJX     C   12 16 2022  00331 380     10.3644      1479                                                                                  
      2DJX     P   12 16 2022  00331 380      1.4496      1479                                                                                  
      2DJX     C   12 16 2022  00332 390      9.5729      3011                                                                                  
      2DJX     P   12 16 2022  00332 390      1.6677      3011                                                                                  
      2DJX     C   12 16 2022  00333 970      8.3872       899                                                                                  
      2DJX     P   12 16 2022  00333 970      2.0612       899                                                                                  
      2DJX     C   12 16 2022  00336 300      6.7484       240                                                                                  
      2DJX     P   12 16 2022  00336 300      2.7513       240                                                                                  
      2DJX     C   12 16 2022  00337 590      5.9036      3408                                                                                  
      2DJX     P   12 16 2022  00337 590      3.1959      3408                                                                                  
      2DJX     C   12 16 2022  00338 090      5.5906     29586                                                                                  
      2DJX     P   12 16 2022  00338 090      3.3827     29586                                                                                  
      2DJX     C   12 16 2022  00338 700      5.2202       103                                                                                  
      2DJX     P   12 16 2022  00338 700      3.6219       103                                                                                  
      2DJX     C   12 16 2022  00338 720      5.2082      1477                                                                                  
      2DJX     P   12 16 2022  00338 720      3.6300      1477                                                                                  
      2DJX     C   12 16 2022  00338 790      5.1666     11807                                                                                  
      2DJX     P   12 16 2022  00338 790      3.6583     11807                                                                                  
      2DJX     C   12 16 2022  00339 360      4.8338      4421                                                                                  
      2DJX     P   12 16 2022  00339 360      3.8953      4421                                                                                  
      2DJX     C   12 16 2022  00340 130      4.4071      1764                                                                                  
      2DJX     P   12 16 2022  00340 130      4.2382      1764                                                                                  
      2DJX     C   12 16 2022  00343 790      2.7818      1428                                                                                  
      2DJX     P   12 16 2022  00343 790      6.2711      1428                                                                                  
      2DJX     C   12 16 2022  00343 960      2.7180      1426                                                                                  
      2DJX     P   12 16 2022  00343 960      6.3773      1426                                                                                  
      2DJX     C   12 16 2022  00345 430      2.2026      2865                                                                                  
      2DJX     P   12 16 2022  00345 430      7.3312      2865                                                                                  
      2DJX     C   12 16 2022  00352 330      0.6089     10680                                                                                  
      2DJX     P   12 16 2022  00352 330     12.6342     10680                                                                                  
      2DJX     C   12 16 2022  00358 360      0.1640     11020                                                                                  
      2DJX     P   12 16 2022  00358 360     18.2165     11020                                                                                  
      2DJX     C   12 16 2022  00359 740      0.1253      8952                                                                                  
      2DJX     P   12 16 2022  00359 740     19.5572      8952                                                                                  
      2DJX     C   05 19 2023  00300 000     48.7478       400                                                                                  
      2DJX     C   09 15 2023  00346 200     24.5549     22185                                                                                  
      2DJX     P   09 15 2023  00346 200     23.5271     22185                                                                                  
      2DJX     C   09 15 2023  00347 530     23.8639      4421                                                                                  
      2DJX     P   09 15 2023  00347 530     24.1183      4421                                                                                  
      2DJX     C   12 15 2023  00226 450    121.8919       424                                                                                  
      2DJX     P   12 15 2023  00226 450      3.3541       424                                                                                  
      2DJX     C   12 15 2023  00242 970    106.8091      3131                                                                                  
      2DJX     P   12 15 2023  00242 970      4.0083      3131                                                                                  
      2DJX     C   12 15 2023  00247 220    102.9288      1558                                                                                  
      2DJX     P   12 15 2023  00247 220      4.1766      1558                                                                                  
      2DJX     C   12 15 2023  00257 170     93.8445      5957                                                                                  
      2DJX     P   12 15 2023  00257 170      4.5708      5957                                                                                  
      2DJX     C   12 15 2023  00297 410     61.8453      1000                                                                                  
      2DJX     P   12 15 2023  00297 410     10.9044      1000                                                                                  
      2DJX     C   12 15 2023  00297 610     61.6898       973                                                                                  
      2DJX     P   12 15 2023  00297 610     10.9394       973                                                                                  
      2DJX     P   12 15 2023  00301 000     11.5649       950                                                                                  
      2DJX     C   12 15 2023  00301 290     58.8688       800                                                                                  
      2DJX     P   12 15 2023  00301 290     11.6240       800                                                                                  
      2DJX     C   12 15 2023  00305 340     55.8444       953                                                                                  
      2DJX     P   12 15 2023  00305 340     12.4576       953                                                                                  
      2DJX     C   12 15 2023  00309 800     52.5138      8308                                                                                  
      2DJX     P   12 15 2023  00309 800     13.3757      8308                                                                                  
      2DJX     C   12 15 2023  00313 340     50.0042      1648                                                                                  
      2DJX     P   12 15 2023  00313 340     14.2383      1648                                                                                  
      2DJX     C   12 15 2023  00314 980     48.8597      3283                                                                                  
      2DJX     P   12 15 2023  00314 980     14.6560      3283                                                                                  
      2DJX     C   12 15 2023  00315 870     48.2877      4036                                                                                  
      2DJX     P   12 15 2023  00315 870     14.9318      4036                                                                                  
      2DJX     C   12 15 2023  00320 790     45.1739      2233                                                                                  
      2DJX     P   12 15 2023  00320 790     16.5048      2233                                                                                  
      2DJX     P   12 15 2023  00321 000     16.5720       250                                                                                  
      2DJX     C   12 15 2023  00321 760     44.5600      2404                                                                                  
      2DJX     P   12 15 2023  00321 760     16.8150      2404                                                                                  
      2DJX     C   12 15 2023  00326 320     41.6751       629                                                                                  
      2DJX     P   12 15 2023  00326 320     18.2740       629                                                                                  
      2DJX     C   12 15 2023  00329 040     39.9566      3118                                                                                  
      2DJX     P   12 15 2023  00329 040     19.1466      3118                                                                                  
      2DJX     C   12 15 2023  00332 990     37.6183      1550                                                                                  
      2DJX     P   12 15 2023  00332 990     20.5710      1550                                                                                  
      2DJX     C   12 15 2023  00336 100     35.8244      4552                                                                                  
      2DJX     P   12 15 2023  00336 100     21.7398      4552                                                                                  
      2DJX     C   12 15 2023  00336 650     35.5071      2316                                                                                  
      2DJX     P   12 15 2023  00336 650     21.9464      2316                                                                                  
      2DJX     C   12 15 2023  00336 760     35.4437      1930                                                                                  
      2DJX     P   12 15 2023  00336 760     21.9878      1930                                                                                  
      2DJX     C   12 15 2023  00336 800     35.4206      1442                                                                                  
      2DJX     P   12 15 2023  00336 800     22.0028      1442                                                                                  
      2DJX     C   12 15 2023  00337 050     35.2764      1513                                                                                  
      2DJX     P   12 15 2023  00337 050     22.0968      1513                                                                                  
      2DJX     C   12 15 2023  00337 470     35.0343      4531                                                                                  
      2DJX     P   12 15 2023  00337 470     22.2547      4531                                                                                  
      2DJX     C   12 15 2023  00338 290     34.5615       762                                                                                  
      2DJX     P   12 15 2023  00338 290     22.5630       762                                                                                  
      2DJX     C   12 15 2023  00340 540     33.2641       588                                                                                  
      2DJX     P   12 15 2023  00340 540     23.4091       588                                                                                  
      2DJX     C   12 15 2023  00343 300     31.6728      3011                                                                                  
      2DJX     P   12 15 2023  00343 300     24.4469      3011                                                                                  
      2DJX     C   12 15 2023  00344 950     30.7214       899                                                                                  
      2DJX     P   12 15 2023  00344 950     25.0673       899                                                                                  
      2DJX     C   12 15 2023  00346 240     29.9776       428                                                                                  
      2DJX     P   12 15 2023  00346 240     25.5524       428                                                                                  
      2DJX     C   12 15 2023  00349 090     28.3344      7401                                                                                  
      2DJX     P   12 15 2023  00349 090     26.6240      7401                                                                                  
      2DJX     C   12 15 2023  00350 160     27.7271      1477                                                                                  
      2DJX     P   12 15 2023  00350 160     27.0361      1477                                                                                  
      2DJX     C   12 15 2023  00353 590     25.8662      1125                                                                                  
      2DJX     P   12 15 2023  00353 590     28.4426      1125                                                                                  
      2DJX     C   12 15 2023  00371 000     17.7783       250                                                                                  
      2DJX     C   12 20 2024  00240 470    118.1840      1173                                                                                  
      2DJX     P   12 20 2024  00240 470      8.4244      1173                                                                                  
      2DJX     C   12 20 2024  00251 150    109.8020       940                                                                                  
      2DJX     P   12 20 2024  00251 150      9.8205       940                                                                                  
      2DJX     C   12 20 2024  00261 010    102.1386       910                                                                                  
      2DJX     P   12 20 2024  00261 010     11.1844       910                                                                                  
      2DJX     C   12 20 2024  00262 810    100.7692       360                                                                                  
      2DJX     P   12 20 2024  00262 810     11.4631       360                                                                                  
      2DJX     C   12 20 2024  00264 120     99.7727      1700                                                                                  
      2DJX     P   12 20 2024  00264 120     11.6659      1700                                                                                  
      2DJX     C   12 20 2024  00265 310     98.8675      1614                                                                                  
      2DJX     P   12 20 2024  00265 310     11.8502      1614                                                                                  
      2DJX     C   12 20 2024  00265 890     98.4263       893                                                                                  
      2DJX     P   12 20 2024  00265 890     11.9400       893                                                                                  
      2DJX     C   12 20 2024  00266 520     97.9471       579                                                                                  
      2DJX     P   12 20 2024  00266 520     12.0376       579                                                                                  
      2DJX     C   12 20 2024  00268 000     96.8212      1062                                                                                  
      2DJX     P   12 20 2024  00268 000     12.2668      1062                                                                                  
      2DJX     C   12 20 2024  00270 260     95.1021      1100                                                                                  
      2DJX     P   12 20 2024  00270 260     12.6168      1100                                                                                  
      2DJX     C   12 20 2024  00270 910     94.6076      2113                                                                                  
      2DJX     P   12 20 2024  00270 910     12.7174      2113                                                                                  
      2DJX     C   12 20 2024  00271 050     94.5011      1233                                                                                  
      2DJX     P   12 20 2024  00271 050     12.7391      1233                                                                                  
      2DJX     C   12 20 2024  00271 080     94.4783       528                                                                                  
      2DJX     P   12 20 2024  00271 080     12.7438       528                                                                                  
      2DJX     C   12 20 2024  00271 750     93.9686      1078                                                                                  
      2DJX     P   12 20 2024  00271 750     12.8475      1078                                                                                  
      2DJX     C   12 20 2024  00273 520     92.6222       715                                                                                  
      2DJX     P   12 20 2024  00273 520     13.1216       715                                                                                  
      2DJX     C   12 20 2024  00276 520     90.3402      1721                                                                                  
      2DJX     P   12 20 2024  00276 520     13.5862      1721                                                                                  
      2DJX     C   12 20 2024  00280 540     87.3150      1738                                                                                  
      2DJX     P   12 20 2024  00280 540     14.2416      1738                                                                                  
      2DJX     C   12 20 2024  00287 310     82.5795      1334                                                                                  
      2DJX     P   12 20 2024  00287 310     15.7043      1334                                                                                  
      2DJX     C   12 20 2024  00288 670     81.6338       678                                                                                  
      2DJX     P   12 20 2024  00288 670     16.0038       678                                                                                  
      2DJX     C   12 20 2024  00291 000     80.0136      1322                                                                                  
      2DJX     P   12 20 2024  00291 000     16.5169      1322                                                                                  
      2DJX     P   12 20 2024  00301 000     18.7789       950                                                                                  
      2DJX     C   12 20 2024  00309 840     67.5796      3408                                                                                  
      2DJX     P   12 20 2024  00309 840     21.3318      3408                                                                                  
      2DJX     C   12 20 2024  00326 810     56.9463      3080                                                                                  
      2DJX     P   12 20 2024  00326 810     26.2355      3080                                                                                  
