Unnamed: 0,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,DATE
0,2DJX,C,06 21 2024,00381 070,19.6425,3957,05 16 2024
1,2DJX,P,06 21 2024,00381 070,0.7181,3957,05 16 2024
2,2DJX,C,06 21 2024,00384 030,16.9258,5888,05 16 2024
3,2DJX,P,06 21 2024,00384 030,0.9459,5888,05 16 2024
4,2DJX,C,06 21 2024,00384 070,16.8896,1962,05 16 2024
5,2DJX,P,06 21 2024,00384 070,0.9494,1962,05 16 2024
6,2DJX,C,06 21 2024,00384 380,16.6086,654,05 16 2024
7,2DJX,P,06 21 2024,00384 380,0.9768,654,05 16 2024
8,2DJX,C,06 21 2024,00386 640,14.5604,1682,05 16 2024
9,2DJX,P,06 21 2024,00386 640,1.1767,1682,05 16 2024
10,2DJX,C,06 21 2024,00390 100,11.4937,1286,05 16 2024
11,2DJX,P,06 21 2024,00390 100,1.5517,1286,05 16 2024
12,2DJX,C,06 21 2024,00390 500,11.1642,900,05 16 2024
13,2DJX,P,06 21 2024,00390 500,1.6201,900,05 16 2024
14,2DJX,C,06 21 2024,00391 160,10.6266,2587,05 16 2024
15,2DJX,P,06 21 2024,00391 160,1.7390,2587,05 16 2024
16,2DJX,C,06 21 2024,00392 730,9.3809,12888,05 16 2024
17,2DJX,P,06 21 2024,00392 730,2.0550,12888,05 16 2024
18,2DJX,C,06 21 2024,00392 820,9.3110,8375,05 16 2024
19,2DJX,P,06 21 2024,00392 820,2.0746,8375,05 16 2024
20,2DJX,C,06 21 2024,00393 000,9.1717,79,05 16 2024
21,2DJX,P,06 21 2024,00393 000,2.1144,79,05 16 2024
22,2DJX,C,06 21 2024,00393 300,8.9411,3860,05 16 2024
23,2DJX,P,06 21 2024,00393 300,2.1822,3860,05 16 2024
24,2DJX,C,06 21 2024,00393 310,8.9334,643,05 16 2024
25,2DJX,P,06 21 2024,00393 310,2.1845,643,05 16 2024
26,2DJX,C,06 21 2024,00395 130,7.5821,512,05 16 2024
27,2DJX,P,06 21 2024,00395 130,2.6435,512,05 16 2024
28,2DJX,C,06 21 2024,00397 000,6.3286,285,05 16 2024
29,2DJX,P,06 21 2024,00397 000,3.2502,285,05 16 2024
30,2DJX,C,06 21 2024,00400 300,4.3871,1379,05 16 2024
31,2DJX,P,06 21 2024,00400 300,4.5912,1379,05 16 2024
32,2DJX,P,08 16 2024,00360 000,1.0250,400,05 16 2024
33,2DJX,C,09 20 2024,00363 890,41.4630,4245,05 16 2024
34,2DJX,P,09 20 2024,00363 890,1.9338,4245,05 16 2024
35,2DJX,C,10 18 2024,00400 010,14.7335,1000,05 16 2024
36,2DJX,C,11 15 2024,00400 000,16.8343,500,05 16 2024
37,2DJX,C,11 15 2024,00400 010,16.8281,2000,05 16 2024
38,2DJX,C,12 20 2024,00240 470,163.1567,1173,05 16 2024
39,2DJX,P,12 20 2024,00240 470,0.6589,1173,05 16 2024
40,2DJX,C,12 20 2024,00251 150,152.8661,940,05 16 2024
41,2DJX,P,12 20 2024,00251 150,0.7193,940,05 16 2024
42,2DJX,C,12 20 2024,00261 010,143.3656,910,05 16 2024
43,2DJX,P,12 20 2024,00261 010,0.7751,910,05 16 2024
44,2DJX,C,12 20 2024,00262 810,141.6312,360,05 16 2024
45,2DJX,P,12 20 2024,00262 810,0.7853,360,05 16 2024
46,2DJX,C,12 20 2024,00264 120,140.3690,1700,05 16 2024
47,2DJX,P,12 20 2024,00264 120,0.7928,1700,05 16 2024
48,2DJX,C,12 20 2024,00265 310,139.2224,1614,05 16 2024
