Unnamed: 0,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,DATE
0,2DJX,C,06 21 2024,00381 070,16.6597,3957,05 10 2024
1,2DJX,P,06 21 2024,00381 070,1.4434,3957,05 10 2024
2,2DJX,C,06 21 2024,00384 030,14.0848,5888,05 10 2024
3,2DJX,P,06 21 2024,00384 030,1.8103,5888,05 10 2024
4,2DJX,C,06 21 2024,00384 070,14.0506,1962,05 10 2024
5,2DJX,P,06 21 2024,00384 070,1.8159,1962,05 10 2024
6,2DJX,C,06 21 2024,00384 380,13.7862,654,05 10 2024
7,2DJX,P,06 21 2024,00384 380,1.8595,654,05 10 2024
8,2DJX,C,06 21 2024,00386 640,11.9394,1682,05 10 2024
9,2DJX,P,06 21 2024,00386 640,2.2588,1682,05 10 2024
10,2DJX,C,06 21 2024,00390 100,9.3049,1286,05 10 2024
11,2DJX,P,06 21 2024,00390 100,3.0630,1286,05 10 2024
12,2DJX,C,06 21 2024,00390 500,9.0214,900,05 10 2024
13,2DJX,P,06 21 2024,00390 500,3.1770,900,05 10 2024
14,2DJX,C,06 21 2024,00391 160,8.5616,2587,05 10 2024
15,2DJX,P,06 21 2024,00391 160,3.3731,2587,05 10 2024
16,2DJX,C,06 21 2024,00392 730,7.5089,12888,05 10 2024
17,2DJX,P,06 21 2024,00392 730,3.8808,12888,05 10 2024
18,2DJX,C,06 21 2024,00392 820,7.4504,8375,05 10 2024
19,2DJX,P,06 21 2024,00392 820,3.9117,8375,05 10 2024
20,2DJX,C,06 21 2024,00393 000,7.3340,79,05 10 2024
21,2DJX,P,06 21 2024,00393 000,3.9742,79,05 10 2024
22,2DJX,C,06 21 2024,00393 300,7.1418,3860,05 10 2024
23,2DJX,P,06 21 2024,00393 300,4.0801,3860,05 10 2024
24,2DJX,C,06 21 2024,00393 310,7.1354,643,05 10 2024
25,2DJX,P,06 21 2024,00393 310,4.0837,643,05 10 2024
26,2DJX,C,06 21 2024,00395 130,6.0216,512,05 10 2024
27,2DJX,P,06 21 2024,00395 130,4.7787,512,05 10 2024
28,2DJX,P,08 16 2024,00360 000,1.4060,400,05 10 2024
29,2DJX,C,09 20 2024,00363 890,38.2610,4245,05 10 2024
30,2DJX,P,09 20 2024,00363 890,2.4372,4245,05 10 2024
31,2DJX,C,10 18 2024,00400 010,12.6839,1000,05 10 2024
32,2DJX,C,11 15 2024,00400 010,14.6122,2000,05 10 2024
33,2DJX,C,12 20 2024,00240 470,158.9698,1173,05 10 2024
34,2DJX,P,12 20 2024,00240 470,0.2602,1173,05 10 2024
35,2DJX,C,12 20 2024,00251 150,148.7662,940,05 10 2024
36,2DJX,P,12 20 2024,00251 150,0.3982,940,05 10 2024
37,2DJX,C,12 20 2024,00261 010,139.3501,910,05 10 2024
38,2DJX,P,12 20 2024,00261 010,0.5298,910,05 10 2024
39,2DJX,C,12 20 2024,00262 810,137.6311,360,05 10 2024
40,2DJX,P,12 20 2024,00262 810,0.5538,360,05 10 2024
41,2DJX,C,12 20 2024,00264 120,136.3801,1700,05 10 2024
42,2DJX,P,12 20 2024,00264 120,0.5713,1700,05 10 2024
43,2DJX,C,12 20 2024,00265 310,135.2437,1614,05 10 2024
44,2DJX,P,12 20 2024,00265 310,0.5872,1614,05 10 2024
45,2DJX,C,12 20 2024,00265 890,134.6898,893,05 10 2024
46,2DJX,P,12 20 2024,00265 890,0.5950,893,05 10 2024
47,2DJX,C,12 20 2024,00266 520,134.0882,579,05 10 2024
48,2DJX,P,12 20 2024,00266 520,0.6034,579,05 10 2024
49,2DJX,C,12 20 2024,00268 000,132.6749,1062,05 10 2024
50,2DJX,P,12 20 2024,00268 000,0.6232,1062,05 10 2024
51,2DJX,C,12 20 2024,00270 260,130.5167,1100,05 10 2024
52,2DJX,P,12 20 2024,00270 260,0.6534,1100,05 10 2024
53,2DJX,C,12 20 2024,00270 910,129.8960,2113,05 10 2024
54,2DJX,P,12 20 2024,00270 910,0.6621,2113,05 10 2024
55,2DJX,C,12 20 2024,00271 050,129.7623,1233,05 10 2024
56,2DJX,P,12 20 2024,00271 050,0.6640,1233,05 10 2024
57,2DJX,C,12 20 2024,00271 080,129.7337,528,05 10 2024
58,2DJX,P,12 20 2024,00271 080,0.6644,528,05 10 2024
59,2DJX,C,12 20 2024,00271 750,129.0939,1078,05 10 2024
60,2DJX,P,12 20 2024,00271 750,0.6733,1078,05 10 2024
61,2DJX,C,12 20 2024,00273 520,127.4036,715,05 10 2024
62,2DJX,P,12 20 2024,00273 520,0.6970,715,05 10 2024
63,2DJX,C,12 20 2024,00276 520,124.5388,1721,05 10 2024
64,2DJX,P,12 20 2024,00276 520,0.7372,1721,05 10 2024
65,2DJX,C,12 20 2024,00280 540,120.7001,1738,05 10 2024
66,2DJX,P,12 20 2024,00280 540,0.7911,1738,05 10 2024
67,2DJX,C,12 20 2024,00287 310,114.2353,1334,05 10 2024
68,2DJX,P,12 20 2024,00287 310,0.8818,1334,05 10 2024
69,2DJX,C,12 20 2024,00288 670,112.9366,678,05 10 2024
70,2DJX,P,12 20 2024,00288 670,0.9001,678,05 10 2024
71,2DJX,C,12 20 2024,00291 000,110.7118,1322,05 10 2024
72,2DJX,P,12 20 2024,00291 000,0.9314,1322,05 10 2024
73,2DJX,P,12 20 2024,00301 000,1.0739,950,05 10 2024
74,2DJX,C,12 20 2024,00309 840,92.8141,3408,05 10 2024
75,2DJX,P,12 20 2024,00309 840,1.2770,3408,05 10 2024
76,2DJX,C,12 20 2024,00326 810,76.8924,3080,05 10 2024
77,2DJX,P,12 20 2024,00326 810,1.7877,3080,05 10 2024
78,2DJX,P,12 20 2024,00330 010,1.9001,900,05 10 2024
79,2DJX,C,12 20 2024,00330 670,73.2980,885,05 10 2024
80,2DJX,P,12 20 2024,00330 670,1.9309,885,05 10 2024
81,2DJX,C,12 20 2024,00333 870,70.3555,729,05 10 2024
82,2DJX,P,12 20 2024,00333 870,2.0871,729,05 10 2024
83,2DJX,C,12 20 2024,00336 280,68.1413,868,05 10 2024
84,2DJX,P,12 20 2024,00336 280,2.2065,868,05 10 2024
85,2DJX,C,12 20 2024,00336 400,68.0310,2032,05 10 2024
86,2DJX,P,12 20 2024,00336 400,2.2125,2032,05 10 2024
87,2DJX,C,12 20 2024,00338 520,66.0840,1010,05 10 2024
88,2DJX,P,12 20 2024,00338 520,2.3183,1010,05 10 2024
89,2DJX,C,12 20 2024,00338 660,65.9556,575,05 10 2024
90,2DJX,P,12 20 2024,00338 660,2.3255,575,05 10 2024
91,2DJX,C,12 20 2024,00341 460,63.3994,2306,05 10 2024
92,2DJX,P,12 20 2024,00341 460,2.4805,2306,05 10 2024
93,2DJX,C,12 20 2024,00344 660,60.4984,733,05 10 2024
94,2DJX,P,12 20 2024,00344 660,2.6781,733,05 10 2024
95,2DJX,C,12 20 2024,00345 610,59.6431,1824,05 10 2024
96,2DJX,P,12 20 2024,00345 610,2.7428,1824,05 10 2024
97,2DJX,C,12 20 2024,00346 520,58.8269,1499,05 10 2024
98,2DJX,P,12 20 2024,00346 520,2.8077,1499,05 10 2024
99,2DJX,C,12 20 2024,00347 160,58.2537,1512,05 10 2024
100,2DJX,P,12 20 2024,00347 160,2.8543,1512,05 10 2024
101,2DJX,C,12 20 2024,00347 610,57.8512,1537,05 10 2024
102,2DJX,P,12 20 2024,00347 610,2.8875,1537,05 10 2024
103,2DJX,C,12 20 2024,00347 700,57.7707,615,05 10 2024
104,2DJX,P,12 20 2024,00347 700,2.8942,615,05 10 2024
105,2DJX,C,12 20 2024,00348 050,57.4579,306,05 10 2024
106,2DJX,P,12 20 2024,00348 050,2.9203,306,05 10 2024
107,2DJX,C,12 20 2024,00349 410,56.2446,763,05 10 2024
108,2DJX,P,12 20 2024,00349 410,3.0240,763,05 10 2024
109,2DJX,C,12 20 2024,00349 790,55.9063,2131,05 10 2024
110,2DJX,P,12 20 2024,00349 790,3.0535,2131,05 10 2024
111,2DJX,C,12 20 2024,00350 010,55.7107,1450,05 10 2024
112,2DJX,C,12 20 2024,00350 550,55.2435,1405,05 10 2024
113,2DJX,P,12 20 2024,00350 550,3.1267,1405,05 10 2024
