SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-05-19,2023-06-16,28,331.44,6.9445,604
2DJX,P,2023-05-19,2023-06-16,28,331.44,3.4534,604
2DJX,C,2023-05-19,2023-06-16,28,332.91,5.9154,1354
2DJX,P,2023-05-19,2023-06-16,28,332.91,3.8885,1354
2DJX,C,2023-05-19,2023-06-16,28,334.0,5.1879,232
2DJX,P,2023-05-19,2023-06-16,28,334.0,4.2467,232
2DJX,C,2023-05-19,2023-06-16,28,334.02,5.1749,3000
2DJX,P,2023-05-19,2023-06-16,28,334.02,4.2536,3000
2DJX,C,2023-05-19,2023-06-16,28,334.26,5.0193,1499
2DJX,P,2023-05-19,2023-06-16,28,334.26,4.3370,1499
2DJX,C,2023-05-19,2023-06-16,28,335.47,4.2707,7491
2DJX,P,2023-05-19,2023-06-16,28,335.47,4.7937,7491
2DJX,C,2023-05-19,2023-06-16,28,335.67,4.1540,749
2DJX,P,2023-05-19,2023-06-16,28,335.67,4.8763,749
2DJX,C,2023-05-19,2023-06-16,28,335.9,4.0215,950
2DJX,P,2023-05-19,2023-06-16,28,335.9,4.9728,950
2DJX,C,2023-05-19,2023-06-16,28,336.0,3.9645,236
2DJX,P,2023-05-19,2023-06-16,28,336.0,5.0154,236
2DJX,C,2023-05-19,2023-06-16,28,336.5,3.6843,1064
2DJX,P,2023-05-19,2023-06-16,28,336.5,5.2333,1064
2DJX,C,2023-05-19,2023-06-16,28,338.52,2.6449,17910
2DJX,P,2023-05-19,2023-06-16,28,338.52,6.2059,17910
2DJX,C,2023-05-19,2023-06-16,28,339.27,2.2992,2960
2DJX,P,2023-05-19,2023-06-16,28,339.27,6.6073,2960
2DJX,C,2023-05-19,2023-06-16,28,340.81,1.7099,737
2DJX,P,2023-05-19,2023-06-16,28,340.81,7.5518,737
2DJX,C,2023-05-19,2023-09-15,119,344.57,8.7902,4431
2DJX,P,2023-05-19,2023-09-15,119,344.57,14.8923,4431
2DJX,C,2023-05-19,2023-09-15,119,346.2,7.9733,22185
2DJX,P,2023-05-19,2023-09-15,119,346.2,15.6781,22185
2DJX,C,2023-05-19,2023-09-15,119,347.53,7.3294,4421
2DJX,P,2023-05-19,2023-09-15,119,347.53,16.3420,4421
2DJX,C,2023-05-19,2023-09-15,119,350.01,6.1959,250
2DJX,P,2023-05-19,2023-10-20,154,320.0,8.6776,500
2DJX,C,2023-05-19,2023-10-20,154,350.0,8.4782,1000
2DJX,P,2023-05-19,2023-10-20,154,350.0,19.7527,250
2DJX,C,2023-05-19,2023-12-15,210,226.45,111.0077,424
2DJX,P,2023-05-19,2023-12-15,210,226.45,2.0851,424
2DJX,C,2023-05-19,2023-12-15,210,242.97,95.2920,3131
2DJX,P,2023-05-19,2023-12-15,210,242.97,2.4131,3131
2DJX,C,2023-05-19,2023-12-15,210,247.22,91.2490,1558
2DJX,P,2023-05-19,2023-12-15,210,247.22,2.4976,1558
2DJX,C,2023-05-19,2023-12-15,210,257.17,82.0153,5957
2DJX,P,2023-05-19,2023-12-15,210,257.17,2.9270,5957
2DJX,C,2023-05-19,2023-12-15,210,297.41,46.6421,1000
2DJX,P,2023-05-19,2023-12-15,210,297.41,6.6334,1000
2DJX,C,2023-05-19,2023-12-15,210,297.61,46.4755,973
2DJX,P,2023-05-19,2023-12-15,210,297.61,6.6611,973
2DJX,P,2023-05-19,2023-12-15,210,301.0,7.1412,950
2DJX,C,2023-05-19,2023-12-15,210,301.29,43.4231,800
2DJX,P,2023-05-19,2023-12-15,210,301.29,7.1826,800
2DJX,C,2023-05-19,2023-12-15,210,305.34,40.0983,953
2DJX,P,2023-05-19,2023-12-15,210,305.34,7.7910,953
2DJX,C,2023-05-19,2023-12-15,210,309.8,36.5381,8308
2DJX,P,2023-05-19,2023-12-15,210,309.8,8.5622,8308
2DJX,C,2023-05-19,2023-12-15,210,313.34,33.7122,1648
2DJX,P,2023-05-19,2023-12-15,210,313.34,9.1742,1648
2DJX,C,2023-05-19,2023-12-15,210,314.98,32.4116,3283
2DJX,P,2023-05-19,2023-12-15,210,314.98,9.4663,3283
2DJX,C,2023-05-19,2023-12-15,210,315.87,31.7833,4036
