SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-05-02,2023-06-16,45,335.47,8.2255,7491
2DJX,P,2023-05-02,2023-06-16,45,335.47,5.9832,7491
2DJX,C,2023-05-02,2023-06-16,45,335.67,8.0953,749
2DJX,P,2023-05-02,2023-06-16,45,335.67,6.0517,749
2DJX,C,2023-05-02,2023-06-16,45,335.9,7.9465,950
2DJX,P,2023-05-02,2023-06-16,45,335.9,6.1315,950
2DJX,C,2023-05-02,2023-06-16,45,336.5,7.5631,800
2DJX,P,2023-05-02,2023-06-16,45,336.5,6.3443,800
2DJX,C,2023-05-02,2023-06-16,45,338.52,6.3257,17910
2DJX,P,2023-05-02,2023-06-16,45,338.52,7.1144,17910
2DJX,C,2023-05-02,2023-06-16,45,339.27,5.8884,2960
2DJX,P,2023-05-02,2023-06-16,45,339.27,7.4224,2960
2DJX,C,2023-05-02,2023-06-16,45,340.81,5.0473,737
2DJX,P,2023-05-02,2023-06-16,45,340.81,8.1116,737
2DJX,P,2023-05-02,2023-08-18,108,340.0,11.4852,500
2DJX,C,2023-05-02,2023-09-15,136,344.57,10.7450,4431
2DJX,P,2023-05-02,2023-09-15,136,344.57,14.8890,4431
2DJX,C,2023-05-02,2023-09-15,136,346.2,9.9091,22185
2DJX,P,2023-05-02,2023-09-15,136,346.2,15.6526,22185
2DJX,C,2023-05-02,2023-09-15,136,347.53,9.2468,4421
2DJX,P,2023-05-02,2023-09-15,136,347.53,16.2955,4421
2DJX,C,2023-05-02,2023-09-15,136,350.01,8.0705,250
2DJX,P,2023-05-02,2023-10-20,171,320.0,8.6988,500
2DJX,C,2023-05-02,2023-10-20,171,350.0,10.4115,1000
2DJX,P,2023-05-02,2023-10-20,171,350.0,18.8513,250
2DJX,C,2023-05-02,2023-12-15,227,226.45,115.2848,424
2DJX,P,2023-05-02,2023-12-15,227,226.45,2.3302,424
2DJX,C,2023-05-02,2023-12-15,227,242.97,99.4929,3131
2DJX,P,2023-05-02,2023-12-15,227,242.97,2.5589,3131
2DJX,C,2023-05-02,2023-12-15,227,247.22,95.4303,1558
2DJX,P,2023-05-02,2023-12-15,227,247.22,2.6178,1558
2DJX,C,2023-05-02,2023-12-15,227,257.17,86.1450,5957
2DJX,P,2023-05-02,2023-12-15,227,257.17,2.9818,5957
2DJX,C,2023-05-02,2023-12-15,227,297.41,50.8051,1000
2DJX,P,2023-05-02,2023-12-15,227,297.41,6.6655,1000
2DJX,C,2023-05-02,2023-12-15,227,297.61,50.6433,973
2DJX,P,2023-05-02,2023-12-15,227,297.61,6.6977,973
2DJX,P,2023-05-02,2023-12-15,227,301.0,7.2427,950
2DJX,C,2023-05-02,2023-12-15,227,301.29,47.6662,800
2DJX,P,2023-05-02,2023-12-15,227,301.29,7.2894,800
2DJX,C,2023-05-02,2023-12-15,227,305.34,44.3898,953
2DJX,P,2023-05-02,2023-12-15,227,305.34,7.9405,953
2DJX,C,2023-05-02,2023-12-15,227,309.8,40.7817,8308
2DJX,P,2023-05-02,2023-12-15,227,309.8,8.6576,8308
2DJX,C,2023-05-02,2023-12-15,227,313.34,37.9179,1648
2DJX,P,2023-05-02,2023-12-15,227,313.34,9.2268,1648
2DJX,C,2023-05-02,2023-12-15,227,314.98,36.5934,3283
2DJX,P,2023-05-02,2023-12-15,227,314.98,9.4928,3283
2DJX,C,2023-05-02,2023-12-15,227,315.87,35.9405,4036
2DJX,P,2023-05-02,2023-12-15,227,315.87,9.7029,4036
2DJX,C,2023-05-02,2023-12-15,227,320.79,32.3867,2233
2DJX,P,2023-05-02,2023-12-15,227,320.79,10.9204,2233
2DJX,P,2023-05-02,2023-12-15,227,321.0,10.9724,250
2DJX,C,2023-05-02,2023-12-15,227,321.76,31.6860,2404
2DJX,P,2023-05-02,2023-12-15,227,321.76,11.1604,2404
2DJX,C,2023-05-02,2023-12-15,227,326.32,28.3936,629
2DJX,P,2023-05-02,2023-12-15,227,326.32,12.2902,629
2DJX,C,2023-05-02,2023-12-15,227,329.04,26.4323,3118
2DJX,P,2023-05-02,2023-12-15,227,329.04,12.9666,3118
2DJX,P,2023-05-02,2023-12-15,227,330.01,13.2170,2200
2DJX,C,2023-05-02,2023-12-15,227,332.99,23.7587,1550
2DJX,P,2023-05-02,2023-12-15,227,332.99,14.1237,1550
2DJX,C,2023-05-02,2023-12-15,227,336.1,21.7072,11429
2DJX,P,2023-05-02,2023-12-15,227,336.1,15.0882,11429
2DJX,C,2023-05-02,2023-12-15,227,336.65,21.3445,2316
2DJX,P,2023-05-02,2023-12-15,227,336.65,15.2588,2316
2DJX,C,2023-05-02,2023-12-15,227,336.76,21.2719,1930
2DJX,P,2023-05-02,2023-12-15,227,336.76,15.2929,1930
2DJX,C,2023-05-02,2023-12-15,227,336.8,21.2455,1442
2DJX,P,2023-05-02,2023-12-15,227,336.8,15.3053,1442
2DJX,C,2023-05-02,2023-12-15,227,337.05,21.0806,1513
2DJX,P,2023-05-02,2023-12-15,227,337.05,15.3828,1513
2DJX,C,2023-05-02,2023-12-15,227,337.47,20.8036,4531
2DJX,P,2023-05-02,2023-12-15,227,337.47,15.5131,4531
2DJX,C,2023-05-02,2023-12-15,227,338.29,20.2627,762
2DJX,P,2023-05-02,2023-12-15,227,338.29,15.7674,762
2DJX,C,2023-05-02,2023-12-15,227,340.06,19.1158,7491
2DJX,P,2023-05-02,2023-12-15,227,340.06,16.3370,7491
2DJX,C,2023-05-02,2023-12-15,227,340.54,18.8253,588
2DJX,P,2023-05-02,2023-12-15,227,340.54,16.5120,588
2DJX,C,2023-05-02,2023-12-15,227,343.3,17.1881,3011
2DJX,P,2023-05-02,2023-12-15,227,343.3,17.5514,3011
2DJX,C,2023-05-02,2023-12-15,227,344.22,16.6553,2960
2DJX,P,2023-05-02,2023-12-15,227,344.22,17.9108,2960
2DJX,C,2023-05-02,2023-12-15,227,344.95,16.2372,899
2DJX,P,2023-05-02,2023-12-15,227,344.95,18.2007,899
2DJX,C,2023-05-02,2023-12-15,227,346.24,15.5823,428
2DJX,P,2023-05-02,2023-12-15,227,346.24,18.7967,428
2DJX,C,2023-05-02,2023-12-15,227,347.32,15.0539,2962
2DJX,P,2023-05-02,2023-12-15,227,347.32,19.3157,2962
2DJX,C,2023-05-02,2023-12-15,227,348.26,14.5940,15634
2DJX,P,2023-05-02,2023-12-15,227,348.26,19.7674,15634
2DJX,C,2023-05-02,2023-12-15,227,349.09,14.1879,7401
2DJX,P,2023-05-02,2023-12-15,227,349.09,20.1662,7401
2DJX,P,2023-05-02,2023-12-15,227,350.01,20.6083,1000
2DJX,C,2023-05-02,2023-12-15,227,350.16,13.6644,1477
2DJX,P,2023-05-02,2023-12-15,227,350.16,20.6804,1477
2DJX,C,2023-05-02,2023-12-15,227,353.59,11.9863,1125
2DJX,P,2023-05-02,2023-12-15,227,353.59,22.3286,1125
2DJX,C,2023-05-02,2023-12-15,227,371.0,5.1218,250
