SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-05-25,2023-06-16,22,331.44,2.9476,604
2DJX,P,2023-05-25,2023-06-16,22,331.44,6.3128,604
2DJX,C,2023-05-25,2023-06-16,22,332.91,2.3587,1354
2DJX,P,2023-05-25,2023-06-16,22,332.91,7.1893,1354
2DJX,C,2023-05-25,2023-06-16,22,334.0,1.9723,232
2DJX,P,2023-05-25,2023-06-16,22,334.0,7.8895,232
2DJX,C,2023-05-25,2023-06-16,22,334.02,1.9656,3000
2DJX,P,2023-05-25,2023-06-16,22,334.02,7.9028,3000
2DJX,C,2023-05-25,2023-06-16,22,334.26,1.8864,1499
2DJX,P,2023-05-25,2023-06-16,22,334.26,8.0628,1499
2DJX,C,2023-05-25,2023-06-16,22,335.47,1.5074,7491
2DJX,P,2023-05-25,2023-06-16,22,335.47,8.8900,7491
2DJX,C,2023-05-25,2023-06-16,22,335.67,1.4470,749
2DJX,P,2023-05-25,2023-06-16,22,335.67,9.0291,749
2DJX,C,2023-05-25,2023-06-16,22,335.9,1.3795,950
2DJX,P,2023-05-25,2023-06-16,22,335.9,9.1908,950
2DJX,C,2023-05-25,2023-06-16,22,336.0,1.3507,236
2DJX,P,2023-05-25,2023-06-16,22,336.0,9.2617,236
2DJX,C,2023-05-25,2023-06-16,22,336.5,1.2124,1064
2DJX,P,2023-05-25,2023-06-16,22,336.5,9.6218,1064
2DJX,C,2023-05-25,2023-06-16,22,338.52,0.7448,17910
2DJX,P,2023-05-25,2023-06-16,22,338.52,11.1679,17910
2DJX,C,2023-05-25,2023-06-16,22,339.27,0.6068,2960
2DJX,P,2023-05-25,2023-06-16,22,339.27,11.7777,2960
2DJX,C,2023-05-25,2023-06-16,22,340.81,0.4349,737
2DJX,P,2023-05-25,2023-06-16,22,340.81,13.1409,737
2DJX,C,2023-05-25,2023-09-15,113,344.57,5.8107,4431
2DJX,P,2023-05-25,2023-09-15,113,344.57,19.3968,4431
2DJX,C,2023-05-25,2023-09-15,113,346.2,5.2103,22185
2DJX,P,2023-05-25,2023-09-15,113,346.2,20.3999,22185
2DJX,C,2023-05-25,2023-09-15,113,347.53,4.7463,4421
2DJX,P,2023-05-25,2023-09-15,113,347.53,21.2443,4421
2DJX,C,2023-05-25,2023-09-15,113,350.01,3.9470,250
2DJX,P,2023-05-25,2023-10-20,148,320.0,10.8327,500
2DJX,C,2023-05-25,2023-10-20,148,350.0,6.0343,1000
2DJX,P,2023-05-25,2023-10-20,148,350.0,23.8867,250
2DJX,C,2023-05-25,2023-12-15,204,226.45,105.9890,424
2DJX,P,2023-05-25,2023-12-15,204,226.45,2.2149,424
2DJX,C,2023-05-25,2023-12-15,204,242.97,90.1828,3131
2DJX,P,2023-05-25,2023-12-15,204,242.97,2.4496,3131
2DJX,C,2023-05-25,2023-12-15,204,247.22,86.1165,1558
2DJX,P,2023-05-25,2023-12-15,204,247.22,2.5100,1558
2DJX,C,2023-05-25,2023-12-15,204,257.17,76.7568,5957
2DJX,P,2023-05-25,2023-12-15,204,257.17,2.8116,5957
2DJX,C,2023-05-25,2023-12-15,204,297.41,42.9483,1000
2DJX,P,2023-05-25,2023-12-15,204,297.41,8.0760,1000
2DJX,C,2023-05-25,2023-12-15,204,297.61,42.7861,973
2DJX,P,2023-05-25,2023-12-15,204,297.61,8.1080,973
