SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ-CLOSE,VOLUME
4NDX,C,2023-04-03,2023-04-06,3,12538.71,616.1429,304,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
4NDX,C,2023-04-03,2023-04-06,3,14947.68,0.0001,304,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-04-21,18,11000.01,3.4363,17,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-05-19,46,12000.01,1316.647,21,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-05-19,46,12000.01,103.4465,30,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,11739.31,1657.12,478,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-06-16,74,11739.31,141.7682,478,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,11758.95,1640.241,434,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-06-16,74,11758.95,144.3315,434,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,11833.92,1575.94,129,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-06-16,74,11833.92,154.2445,129,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,11900.04,1519.779,22,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-06-16,74,11900.04,163.5369,22,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,11926.01,1498.058,177,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,P,2023-04-03,2023-06-16,74,11926.01,167.5231,177,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
2NDX,C,2023-04-03,2023-06-16,74,12000.01,1436.168,20,12146.089844,12196.339844,12086.519531,12189.450195,12189.450195,4816440000
