SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ-CLOSE,VOLUME
4DJX,C,2023-06-01,2023-06-15,14,306.69,24.6554,124,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,311.29,20.1677,15,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,312.06,19.4225,23,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,312.82,18.6887,30,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,317.42,14.3093,13,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,318.96,12.8752,56,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
4DJX,C,2023-06-01,2023-06-15,14,337.36,0.8172,13,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
5DJX,C,2023-06-01,2023-06-15,14,318.96,8.7153,44,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,331.44,3.075,604,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,331.44,3.3612,604,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,332.91,2.3091,1354,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,332.91,4.0623,1354,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,334.0,1.8134,232,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,334.0,4.6542,232,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,334.02,1.8049,3000,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,334.02,4.6656,3000,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,334.26,1.7045,1499,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,334.26,4.8048,1499,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,335.47,1.2694,7491,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,P,2023-06-01,2023-06-16,15,335.47,5.5771,7491,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
2DJX,C,2023-06-01,2023-06-16,15,335.67,1.2106,749,32929.851563,33167.75,32704.509766,33061.570313,33061.570313,349460000
