,DATE,SYMBOL,P/C,EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST,OPEN,HIGH,LOW,CLOSE,ADJ CLOSE,VOLUME,TIME-TO-EXPIRATION,IV
61,2024-04-08,2NDX,C,2024-06-21,18339.0,546.7492,33,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000083864
62,2024-04-08,2NDX,P,2024-06-21,18339.0,591.8489,33,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000083752
63,2024-04-08,2NDX,C,2024-06-21,18342.98,544.6861,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000094602
64,2024-04-08,2NDX,P,2024-06-21,18342.98,593.7228,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000094609
65,2024-04-08,2NDX,C,2024-06-21,18343.43,544.4528,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000096051
66,2024-04-08,2NDX,P,2024-06-21,18343.43,593.9347,28,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000096216
67,2024-04-08,2NDX,C,2024-06-21,18349.0,541.5654,4,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000113824
68,2024-04-08,2NDX,P,2024-06-21,18349.0,596.5572,4,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000114062
69,2024-04-08,2NDX,C,2024-06-21,18388.0,521.3484,91,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000362856
70,2024-04-08,2NDX,P,2024-06-21,18388.0,614.9194,91,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000362496
71,2024-04-08,2NDX,C,2024-06-21,18407.0,511.5753,4,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000626583
72,2024-04-08,2NDX,P,2024-06-21,18407.0,623.9413,4,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000000626548
73,2024-04-08,2NDX,C,2024-06-21,18435.81,497.0838,55,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000001402888
74,2024-04-08,2NDX,P,2024-06-21,18435.81,637.949,55,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000001402409
75,2024-04-08,2NDX,C,2024-06-21,18481.0,474.8674,10,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000004713826
76,2024-04-08,2NDX,P,2024-06-21,18481.0,660.4351,10,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.00000000471347
77,2024-04-08,2NDX,C,2024-06-21,18487.38,471.7322,27,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000005565402
78,2024-04-08,2NDX,P,2024-06-21,18487.38,663.6111,27,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000005565497
79,2024-04-08,2NDX,C,2024-06-21,18554.0,440.0572,68,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.00000002935707
80,2024-04-08,2NDX,P,2024-06-21,18554.0,697.8373,68,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000029356894
81,2024-04-08,2NDX,C,2024-06-21,18554.91,439.6428,22,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000030005165
82,2024-04-08,2NDX,P,2024-06-21,18554.91,698.323,22,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000030004896
83,2024-04-08,2NDX,C,2024-06-21,18574.08,430.9123,628,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000047278148
84,2024-04-08,2NDX,P,2024-06-21,18574.08,708.5558,628,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.00000004727881
85,2024-04-08,2NDX,C,2024-06-21,18574.18,430.8668,55,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.00000004738911
86,2024-04-08,2NDX,P,2024-06-21,18574.18,708.6092,55,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000047388385
87,2024-04-08,2NDX,C,2024-06-21,18575.91,430.0789,137,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000049349346
88,2024-04-08,2NDX,P,2024-06-21,18575.91,709.5326,137,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000049349246
89,2024-04-08,2NDX,C,2024-06-21,18582.0,427.3054,14,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000056880255
90,2024-04-08,2NDX,P,2024-06-21,18582.0,712.7834,14,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.00000005687948
91,2024-04-08,2NDX,C,2024-06-21,18595.02,421.3762,82,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000076800951
92,2024-04-08,2NDX,P,2024-06-21,18595.02,719.7337,82,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000076801213
93,2024-04-08,2NDX,C,2024-06-21,18653.0,395.5098,138,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000277005665
94,2024-04-08,2NDX,P,2024-06-21,18653.0,751.2218,138,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,74,15.000000277006611
95,2024-04-08,2NDX,C,2024-07-19,15000.01,3389.375,15,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,102,15.000000102435164
96,2024-04-08,2NDX,P,2024-07-19,16000.01,136.5133,20,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,102,14.999999999999982
97,2024-04-08,2NDX,C,2024-08-16,16000.01,2573.035,18,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,130,15.000000000000066
98,2024-04-08,2NDX,C,2024-08-16,16500.01,2145.587,20,16285.179688,16323.599609,16220.719727,16253.959961,16253.959961,4386700000,130,15.000000000000073
