SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-01-17,2023-03-17,59,331.19,14.0095,758
2DJX,P,2023-01-17,2023-03-17,59,331.19,5.1706,758
2DJX,C,2023-01-17,2023-03-17,59,339.13,8.9170,2962
2DJX,P,2023-01-17,2023-03-17,59,339.13,7.9594,2962
2DJX,C,2023-01-17,2023-03-17,59,340.15,8.3390,16814
2DJX,P,2023-01-17,2023-03-17,59,340.15,8.3939,16814
2DJX,C,2023-01-17,2023-03-17,59,342.76,7.0147,6590
2DJX,P,2023-01-17,2023-03-17,59,342.76,9.6603,6590
2DJX,C,2023-01-17,2023-05-19,122,300.0,44.4341,400
2DJX,C,2023-01-17,2023-09-15,241,346.2,18.7043,22185
2DJX,P,2023-01-17,2023-09-15,241,346.2,19.1698,22185
2DJX,C,2023-01-17,2023-09-15,241,347.53,17.9730,4421
2DJX,P,2023-01-17,2023-09-15,241,347.53,19.7270,4421
2DJX,C,2023-01-17,2023-12-15,332,226.45,119.6862,424
2DJX,P,2023-01-17,2023-12-15,332,226.45,2.7307,424
2DJX,C,2023-01-17,2023-12-15,332,242.97,104.2375,3131
2DJX,P,2023-01-17,2023-12-15,332,242.97,3.0999,3131
2DJX,C,2023-01-17,2023-12-15,332,247.22,100.4177,1558
2DJX,P,2023-01-17,2023-12-15,332,247.22,3.3495,1558
2DJX,C,2023-01-17,2023-12-15,332,257.17,91.7348,5957
2DJX,P,2023-01-17,2023-12-15,332,257.17,4.1937,5957
2DJX,C,2023-01-17,2023-12-15,332,297.41,57.4426,1000
2DJX,P,2023-01-17,2023-12-15,332,297.41,8.4314,1000
2DJX,C,2023-01-17,2023-12-15,332,297.61,57.2871,973
2DJX,P,2023-01-17,2023-12-15,332,297.61,8.4674,973
2DJX,P,2023-01-17,2023-12-15,332,301.0,9.0799,950
2DJX,C,2023-01-17,2023-12-15,332,301.29,54.4284,800
2DJX,P,2023-01-17,2023-12-15,332,301.29,9.1322,800
2DJX,C,2023-01-17,2023-12-15,332,305.34,51.2992,953
2DJX,P,2023-01-17,2023-12-15,332,305.34,9.8810,953
2DJX,C,2023-01-17,2023-12-15,332,309.8,48.0430,8308
2DJX,P,2023-01-17,2023-12-15,332,309.8,10.8953,8308
2DJX,C,2023-01-17,2023-12-15,332,313.34,45.4585,1648
2DJX,P,2023-01-17,2023-12-15,332,313.34,11.7003,1648
2DJX,C,2023-01-17,2023-12-15,332,314.98,44.2647,3283
2DJX,P,2023-01-17,2023-12-15,332,314.98,12.0768,3283
2DJX,C,2023-01-17,2023-12-15,332,315.87,43.6169,4036
2DJX,P,2023-01-17,2023-12-15,332,315.87,12.2811,4036
2DJX,C,2023-01-17,2023-12-15,332,320.79,40.0753,2233
2DJX,P,2023-01-17,2023-12-15,332,320.79,13.4504,2233
2DJX,P,2023-01-17,2023-12-15,332,321.0,13.5104,250
2DJX,C,2023-01-17,2023-12-15,332,321.76,39.4267,2404
2DJX,P,2023-01-17,2023-12-15,332,321.76,13.7307,2404
2DJX,C,2023-01-17,2023-12-15,332,326.32,36.3996,629
2DJX,P,2023-01-17,2023-12-15,332,326.32,15.0697,629
2DJX,C,2023-01-17,2023-12-15,332,329.04,34.5939,3118
2DJX,P,2023-01-17,2023-12-15,332,329.04,15.8684,3118
2DJX,C,2023-01-17,2023-12-15,332,332.99,31.9716,1550
2DJX,P,2023-01-17,2023-12-15,332,332.99,17.0283,1550
2DJX,C,2023-01-17,2023-12-15,332,336.1,29.9909,4552
2DJX,P,2023-01-17,2023-12-15,332,336.1,18.0254,4552
2DJX,C,2023-01-17,2023-12-15,332,336.65,29.6646,2316
2DJX,P,2023-01-17,2023-12-15,332,336.65,18.2257,2316
2DJX,C,2023-01-17,2023-12-15,332,336.76,29.5996,1930
2DJX,P,2023-01-17,2023-12-15,332,336.76,18.2661,1930
2DJX,C,2023-01-17,2023-12-15,332,336.8,29.5762,1442
2DJX,P,2023-01-17,2023-12-15,332,336.8,18.2809,1442
2DJX,C,2023-01-17,2023-12-15,332,337.05,29.4296,1513
2DJX,P,2023-01-17,2023-12-15,332,337.05,18.3737,1513
2DJX,C,2023-01-17,2023-12-15,332,337.47,29.1834,4531
2DJX,P,2023-01-17,2023-12-15,332,337.47,18.5297,4531
2DJX,C,2023-01-17,2023-12-15,332,338.29,28.7027,762
2DJX,P,2023-01-17,2023-12-15,332,338.29,18.8341,762
2DJX,C,2023-01-17,2023-12-15,332,340.54,27.3836,588
2DJX,P,2023-01-17,2023-12-15,332,340.54,19.6694,588
2DJX,C,2023-01-17,2023-12-15,332,343.3,25.7655,3011
2DJX,P,2023-01-17,2023-12-15,332,343.3,20.6940,3011
2DJX,C,2023-01-17,2023-12-15,332,344.95,24.7982,899
2DJX,P,2023-01-17,2023-12-15,332,344.95,21.3066,899
2DJX,C,2023-01-17,2023-12-15,332,346.24,24.0419,428
2DJX,P,2023-01-17,2023-12-15,332,346.24,21.7855,428
2DJX,C,2023-01-17,2023-12-15,332,347.32,23.4088,2962
2DJX,P,2023-01-17,2023-12-15,332,347.32,22.1864,2962
2DJX,C,2023-01-17,2023-12-15,332,348.26,22.8577,15634
2DJX,P,2023-01-17,2023-12-15,332,348.26,22.5354,15634
2DJX,C,2023-01-17,2023-12-15,332,349.09,22.3762,7401
2DJX,P,2023-01-17,2023-12-15,332,349.09,22.8486,7401
2DJX,C,2023-01-17,2023-12-15,332,350.16,21.7721,1477
2DJX,P,2023-01-17,2023-12-15,332,350.16,23.2691,1477
2DJX,C,2023-01-17,2023-12-15,332,353.59,20.0501,1125
2DJX,P,2023-01-17,2023-12-15,332,353.59,24.8313,1125
2DJX,C,2023-01-17,2023-12-15,332,371.0,12.0553,250
2DJX,C,2023-01-17,2024-12-20,703,240.47,113.6369,1173
2DJX,P,2023-01-17,2024-12-20,703,240.47,6.4578,1173
2DJX,C,2023-01-17,2024-12-20,703,251.15,105.2119,940
2DJX,P,2023-01-17,2024-12-20,703,251.15,7.8881,940
2DJX,C,2023-01-17,2024-12-20,703,261.01,97.6905,910
2DJX,P,2023-01-17,2024-12-20,703,261.01,9.4653,910
2DJX,C,2023-01-17,2024-12-20,703,262.81,96.3174,360
