SYMBOL,P/C,DATE,EXPIRATION,TIME-TO-EXPIRATION,STRIKE-PRICE,MARK-PRICE,OPEN-INTEREST
2DJX,C,2023-01-05,2023-03-17,71,331.19,10.4736,758
2DJX,P,2023-01-05,2023-03-17,71,331.19,10.9878,758
2DJX,C,2023-01-05,2023-05-19,134,300.0,37.5462,400
2DJX,C,2023-01-05,2023-09-15,253,346.2,16.0198,22185
2DJX,P,2023-01-05,2023-09-15,253,346.2,25.9307,22185
2DJX,C,2023-01-05,2023-09-15,253,347.53,15.3886,4421
2DJX,P,2023-01-05,2023-09-15,253,347.53,26.5853,4421
2DJX,C,2023-01-05,2023-12-15,344,226.45,111.1656,424
2DJX,P,2023-01-05,2023-12-15,344,226.45,4.4715,424
2DJX,C,2023-01-05,2023-12-15,344,242.97,96.0935,3131
2DJX,P,2023-01-05,2023-12-15,344,242.97,5.1766,3131
2DJX,C,2023-01-05,2023-12-15,344,247.22,92.2161,1558
2DJX,P,2023-01-05,2023-12-15,344,247.22,5.3581,1558
2DJX,C,2023-01-05,2023-12-15,344,257.17,83.2329,5957
2DJX,P,2023-01-05,2023-12-15,344,257.17,5.8774,5957
2DJX,C,2023-01-05,2023-12-15,344,297.41,51.3770,1000
2DJX,P,2023-01-05,2023-12-15,344,297.41,12.4521,1000
2DJX,C,2023-01-05,2023-12-15,344,297.61,51.2314,973
2DJX,P,2023-01-05,2023-12-15,344,297.61,12.4976,973
2DJX,P,2023-01-05,2023-12-15,344,301.0,13.2891,950
2DJX,C,2023-01-05,2023-12-15,344,301.29,48.5786,800
2DJX,P,2023-01-05,2023-12-15,344,301.29,13.3593,800
2DJX,C,2023-01-05,2023-12-15,344,305.34,45.7057,953
2DJX,P,2023-01-05,2023-12-15,344,305.34,14.3543,953
2DJX,C,2023-01-05,2023-12-15,344,309.8,42.5419,8308
2DJX,P,2023-01-05,2023-12-15,344,309.8,15.4500,8308
2DJX,C,2023-01-05,2023-12-15,344,313.34,40.2030,1648
2DJX,P,2023-01-05,2023-12-15,344,313.34,16.4918,1648
2DJX,C,2023-01-05,2023-12-15,344,314.98,39.1329,3283
2DJX,P,2023-01-05,2023-12-15,344,314.98,16.9880,3283
2DJX,C,2023-01-05,2023-12-15,344,315.87,38.5521,4036
2DJX,P,2023-01-05,2023-12-15,344,315.87,17.2572,4036
2DJX,C,2023-01-05,2023-12-15,344,320.79,35.3646,2233
2DJX,P,2023-01-05,2023-12-15,344,320.79,18.7685,2233
2DJX,P,2023-01-05,2023-12-15,344,321.0,18.8404,250
2DJX,C,2023-01-05,2023-12-15,344,321.76,34.7720,2404
2DJX,P,2023-01-05,2023-12-15,344,321.76,19.1022,2404
2DJX,C,2023-01-05,2023-12-15,344,326.32,32.0218,629
2DJX,P,2023-01-05,2023-12-15,344,326.32,20.7070,629
2DJX,C,2023-01-05,2023-12-15,344,329.04,30.3919,3118
2DJX,P,2023-01-05,2023-12-15,344,329.04,21.6748,3118
2DJX,C,2023-01-05,2023-12-15,344,332.99,28.1405,1550
2DJX,P,2023-01-05,2023-12-15,344,332.99,23.1957,1550
2DJX,C,2023-01-05,2023-12-15,344,336.1,26.4169,4552
2DJX,P,2023-01-05,2023-12-15,344,336.1,24.4423,4552
2DJX,C,2023-01-05,2023-12-15,344,336.65,26.1121,2316
2DJX,P,2023-01-05,2023-12-15,344,336.65,24.6628,2316
2DJX,C,2023-01-05,2023-12-15,344,336.76,26.0511,1930
2DJX,P,2023-01-05,2023-12-15,344,336.76,24.7069,1930
2DJX,C,2023-01-05,2023-12-15,344,336.8,26.0289,1442
2DJX,P,2023-01-05,2023-12-15,344,336.8,24.7229,1442
2DJX,C,2023-01-05,2023-12-15,344,337.05,25.8914,1513
2DJX,P,2023-01-05,2023-12-15,344,337.05,24.8242,1513
2DJX,C,2023-01-05,2023-12-15,344,337.47,25.6607,4531
2DJX,P,2023-01-05,2023-12-15,344,337.47,24.9945,4531
2DJX,C,2023-01-05,2023-12-15,344,338.29,25.2101,762
2DJX,P,2023-01-05,2023-12-15,344,338.29,25.3271,762
2DJX,C,2023-01-05,2023-12-15,344,340.54,23.9739,588
2DJX,P,2023-01-05,2023-12-15,344,340.54,26.2397,588
2DJX,C,2023-01-05,2023-12-15,344,343.3,22.4574,3011
2DJX,P,2023-01-05,2023-12-15,344,343.3,27.3591,3011
2DJX,C,2023-01-05,2023-12-15,344,344.95,21.5606,899
