Date,Open,High,Low,Close,Adj Close,Volume
2023-03-30,1778.680054,1787.640015,1762.339966,1768.380005,1768.380005,3930860000
2023-03-31,1775.050049,1802.699951,1775.050049,1802.479980,1802.479980,4525120000
2023-04-03,1804.020020,1812.369995,1783.469971,1802.310059,1802.310059,4234700000
2023-04-04,1804.479980,1806.699951,1760.989990,1769.650024,1769.650024,4227800000
2023-04-05,1764.219971,1764.219971,1742.780029,1752.130005,1752.130005,3968020000
2023-04-06,1753.109985,1758.430054,1744.500000,1754.459961,1754.459961,3486690000
2023-04-10,1749.310059,1773.229980,1745.459961,1772.439941,1772.439941,3423650000
2023-04-11,1776.900024,1794.449951,1776.900024,1786.589966,1786.589966,3665830000
2023-04-12,1793.660034,1803.189941,1772.390015,1773.699951,1773.699951,3633120000
2023-04-13,1778.469971,1800.640015,1778.469971,1796.680054,1796.680054,3596590000
2023-04-14,1798.150024,1805.020020,1770.560059,1781.150024,1781.150024,3575690000
2023-04-17,1784.380005,1802.839966,1784.119995,1802.839966,1802.839966,3611180000
2023-04-18,1807.239990,1809.589966,1787.000000,1795.550049,1795.550049,3536640000
2023-04-19,1789.989990,1802.790039,1782.719971,1799.439941,1799.439941,3572560000
2023-04-20,1790.689941,1797.469971,1782.349976,1789.699951,1789.699951,3772080000
2023-04-21,1790.560059,1793.310059,1777.400024,1791.510010,1791.510010,3611750000
2023-04-24,1790.250000,1797.609985,1781.670044,1788.869995,1788.869995,3290940000
2023-04-25,1779.329956,1779.329956,1745.910034,1745.949951,1745.949951,3978640000
2023-04-26,1741.290039,1747.280029,1725.819946,1730.410034,1730.410034,3837030000
2023-04-27,1733.400024,1752.000000,1726.770020,1751.219971,1751.219971,3750550000
2023-04-28,1749.849976,1773.020020,1746.839966,1768.989990,1768.989990,4087800000
2023-05-01,1765.449951,1785.199951,1764.319946,1769.209961,1769.209961,3321370000
2023-05-02,1761.150024,1761.150024,1716.219971,1732.109985,1732.109985,4486130000
2023-05-03,1735.689941,1767.699951,1735.689941,1739.280029,1739.280029,4246510000
2023-05-04,1727.239990,1728.390015,1704.819946,1718.810059,1718.810059,4920090000
2023-05-05,1742.520020,1763.780029,1742.520020,1759.880005,1759.880005,4186270000
2023-05-08,1766.420044,1768.209961,1748.319946,1754.469971,1754.469971,3641640000
2023-05-09,1747.439941,1756.089966,1737.699951,1749.680054,1749.680054,3810140000
2023-05-10,1769.579956,1772.930054,1743.630005,1759.510010,1759.510010,4057160000
2023-05-11,1748.890015,1749.439941,1736.839966,1744.709961,1744.709961,3752900000
2023-05-12,1748.140015,1753.229980,1731.339966,1740.849976,1740.849976,3533740000
2023-05-15,1744.660034,1768.750000,1744.209961,1761.550049,1761.550049,3562170000
2023-05-16,1755.160034,1755.160034,1736.160034,1736.180054,1736.180054,3654200000
2023-05-17,1744.109985,1776.900024,1737.390015,1774.500000,1774.500000,4039080000
2023-05-18,1770.819946,1787.359985,1766.290039,1784.859985,1784.859985,3980500000
2023-05-19,1795.989990,1800.520020,1769.020020,1773.719971,1773.719971,4041900000
2023-05-22,1777.640015,1801.390015,1776.959961,1795.380005,1795.380005,3728520000
2023-05-23,1792.329956,1816.400024,1787.520020,1787.709961,1787.709961,4155320000
2023-05-24,1792.329956,1816.400024,1761.199951,1767.000000,1767.000000,3739190000
2023-05-25,1767.099976,1767.099976,1741.239990,1754.599976,1754.599976,4147760000
2023-05-26,1755.359985,1774.689941,1755.290039,1773.020020,1773.020020,3715460000
2023-05-30,1776.609985,1784.709961,1761.349976,1767.290039,1767.290039,4228510000
2023-05-31,1761.329956,1765.410034,1736.819946,1749.650024,1749.650024,5980670000
2023-06-01,1750.859985,1773.010010,1744.369995,1767.939941,1767.939941,4391860000
2023-06-02,1782.339966,1831.709961,1782.339966,1830.910034,1830.910034,4454200000
2023-06-05,1825.770020,1825.770020,1797.270020,1806.709961,1806.709961,3813290000
2023-06-06,1804.670044,1859.390015,1801.599976,1855.400024,1855.400024,3996560000
2023-06-07,1861.199951,1893.560059,1861.199951,1888.449951,1888.449951,4537800000
2023-06-08,1886.030029,1886.030029,1867.910034,1880.780029,1880.780029,3826740000
2023-06-09,1881.270020,1881.739990,1862.500000,1865.709961,1865.709961,3786510000
2023-06-12,1866.770020,1880.449951,1863.099976,1873.209961,1873.209961,3945670000
2023-06-13,1878.089966,1903.000000,1878.089966,1896.329956,1896.329956,4275400000
2023-06-14,1898.739990,1904.920044,1864.079956,1874.099976,1874.099976,4252110000
2023-06-15,1870.170044,1890.089966,1866.260010,1889.280029,1889.280029,4176690000
2023-06-16,1900.119995,1906.829956,1868.650024,1875.469971,1875.469971,6848600000
2023-06-20,1871.489990,1871.489990,1856.199951,1866.699951,1866.699951,4055790000
2023-06-21,1862.390015,1873.959961,1855.079956,1863.010010,1863.010010,3709330000
2023-06-22,1860.030029,1860.030029,1843.920044,1848.180054,1848.180054,3511000000
2023-06-23,1835.430054,1838.160034,1818.810059,1821.630005,1821.630005,6053620000
2023-06-26,1821.339966,1841.060059,1819.800049,1823.260010,1823.260010,3415030000
2023-06-27,1825.760010,1855.109985,1823.540039,1849.930054,1849.930054,3573500000
2023-06-28,1847.599976,1859.000000,1842.300049,1858.709961,1858.709961,3739330000
2023-06-29,1860.260010,1883.770020,1860.260010,1881.589966,1881.589966,3696660000
2023-06-30,1889.199951,1898.400024,1887.550049,1888.729980,1888.729980,3923450000
2023-07-03,1887.030029,1898.599976,1885.630005,1896.780029,1896.780029,2034280000
2023-07-05,1891.959961,1891.959961,1872.910034,1872.910034,1872.910034,3482620000
2023-07-06,1867.130005,1867.130005,1823.910034,1842.229980,1842.229980,3682020000
2023-07-07,1843.160034,1878.900024,1843.160034,1864.660034,1864.660034,3630480000
2023-07-10,1862.209961,1895.569946,1860.420044,1895.250000,1895.250000,3429600000
2023-07-11,1899.260010,1915.180054,1895.880005,1913.359985,1913.359985,3624220000
2023-07-12,1931.829956,1944.229980,1931.280029,1933.380005,1933.380005,3920290000
2023-07-13,1937.900024,1952.540039,1936.510010,1950.890015,1950.890015,3839530000
2023-07-14,1949.859985,1949.859985,1920.339966,1931.089966,1931.089966,3647450000
2023-07-17,1929.420044,1958.050049,1926.640015,1951.270020,1951.270020,3538240000
2023-07-18,1952.109985,1977.579956,1952.109985,1976.069946,1976.069946,4090010000
2023-07-19,1981.780029,1990.250000,1977.250000,1984.890015,1984.890015,4115670000
2023-07-20,1984.520020,1984.520020,1960.170044,1967.160034,1967.160034,3761770000
2023-07-21,1976.939941,1981.640015,1958.739990,1960.260010,1960.260010,3570190000
2023-07-24,1961.040039,1973.319946,1958.329956,1965.680054,1965.680054,3856250000
2023-07-25,1963.619995,1976.930054,1961.420044,1966.109985,1966.109985,0
2023-07-26,1964.569946,1984.780029,1962.489990,1980.359985,1980.359985,3990290000
2023-07-27,1988.619995,1994.819946,1949.089966,1954.900024,1954.900024,4553210000
2023-07-28,1964.969971,1983.839966,1964.969971,1981.540039,1981.540039,3981010000
2023-07-31,1984.800049,2003.619995,1984.800049,2003.180054,2003.180054,4503600000
2023-08-01,1996.890015,1996.890015,1976.790039,1994.170044,1994.170044,4042370000
2023-08-02,1981.280029,1981.280029,1957.130005,1966.829956,1966.829956,4270710000
2023-08-03,1962.400024,1970.540039,1948.699951,1961.400024,1961.400024,4149120000
2023-08-04,1961.770020,1977.489990,1955.140015,1957.459961,1957.459961,4143310000
2023-08-07,1959.119995,1961.489990,1944.810059,1958.939941,1958.939941,3493920000
2023-08-08,1945.099976,1947.630005,1924.229980,1947.420044,1947.420044,3884910000
2023-08-09,1946.660034,1946.660034,1925.130005,1930.770020,1930.770020,3803100000
2023-08-10,1933.979980,1953.140015,1916.609985,1922.619995,1922.619995,4504370000
2023-08-11,1918.199951,1929.380005,1914.099976,1925.109985,1925.109985,3753290000
2023-08-14,1919.949951,1920.900024,1903.520020,1920.489990,1920.489990,3896410000
2023-08-15,1913.630005,1913.630005,1895.750000,1895.750000,1895.750000,3832250000
2023-08-16,1893.979980,1901.430054,1871.520020,1871.520020,1871.520020,3753910000
2023-08-17,1874.160034,1877.829956,1850.060059,1850.060059,1850.060059,3943700000
2023-08-18,1841.010010,1864.680054,1830.839966,1859.420044,1859.420044,3940400000
2023-08-21,1860.130005,1863.709961,1846.300049,1856.010010,1856.010010,3726850000
2023-08-22,1860.000000,1866.189941,1847.270020,1850.839966,1850.839966,3522760000
2023-08-23,1851.859985,1873.479980,1849.829956,1870.030029,1870.030029,3837270000
2023-08-24,1868.319946,1871.859985,1845.979980,1846.280029,1846.280029,3723470000
2023-08-25,1850.609985,1861.849976,1831.949951,1853.630005,1853.630005,3296180000
2023-08-28,1859.329956,1877.449951,1859.329956,1869.010010,1869.010010,2957230000
2023-08-29,1868.670044,1896.660034,1864.150024,1895.540039,1895.540039,3354820000
2023-08-30,1893.469971,1908.890015,1889.280029,1903.209961,1903.209961,3064110000
2023-08-31,1904.359985,1913.199951,1898.949951,1899.680054,1899.680054,3946360000
2023-09-01,1908.170044,1926.810059,1908.170044,1920.829956,1920.829956,3246260000
2023-09-05,1916.280029,1916.280029,1880.449951,1880.449951,1880.449951,3526250000
2023-09-06,1880.739990,1890.829956,1864.459961,1874.280029,1874.280029,3418850000
2023-09-07,1871.619995,1871.619995,1848.719971,1855.760010,1855.760010,3763760000
2023-09-08,1856.050049,1857.859985,1848.589966,1851.540039,1851.540039,3259290000
2023-09-11,1863.109985,1866.550049,1853.880005,1855.140015,1855.140015,3369920000
2023-09-12,1851.569946,1864.329956,1851.290039,1855.319946,1855.319946,3435740000
2023-09-13,1855.250000,1857.000000,1837.560059,1840.839966,1840.839966,3529430000
2023-09-14,1855.300049,1868.170044,1854.369995,1866.630005,1866.630005,3648720000
2023-09-15,1861.560059,1861.680054,1840.000000,1847.030029,1847.030029,6932230000
2023-09-18,1847.709961,1847.709961,1834.300049,1834.300049,1834.300049,3161230000
2023-09-19,1834.390015,1840.560059,1823.050049,1826.530029,1826.530029,3614880000
2023-09-20,1834.439941,1843.500000,1810.079956,1810.099976,1810.099976,3308450000
2023-09-21,1795.219971,1795.800049,1781.819946,1781.829956,1781.829956,3662340000
2023-09-22,1787.520020,1791.140015,1776.500000,1776.500000,1776.500000,3349570000
2023-09-25,1768.670044,1788.030029,1766.540039,1784.239990,1784.239990,3195650000
2023-09-26,1774.640015,1786.050049,1761.609985,1761.609985,1761.609985,3472340000
2023-09-27,1771.160034,1786.599976,1765.640015,1778.900024,1778.900024,3875880000
2023-09-28,1778.030029,1802.609985,1777.890015,1794.310059,1794.310059,3846230000
2023-09-29,1805.469971,1809.689941,1781.050049,1785.099976,1785.099976,3865960000
2023-10-02,1780.859985,1782.020020,1749.430054,1756.819946,1756.819946,3938660000
2023-10-03,1749.189941,1749.189941,1721.479980,1727.150024,1727.150024,3953830000
2023-10-04,1727.089966,1731.229980,1709.589966,1729.010010,1729.010010,3777600000
2023-10-05,1724.689941,1734.310059,1717.339966,1731.510010,1731.510010,3581470000
2023-10-06,1723.709961,1754.250000,1713.920044,1745.560059,1745.560059,3902030000
2023-10-09,1738.390015,1761.020020,1735.729980,1755.989990,1755.989990,3174630000
2023-10-10,1759.520020,1785.890015,1759.520020,1775.949951,1775.949951,3520240000
2023-10-11,1777.569946,1786.640015,1761.810059,1773.300049,1773.300049,3601660000
2023-10-12,1774.339966,1774.920044,1725.439941,1734.250000,1734.250000,3713140000
2023-10-13,1738.089966,1740.569946,1715.319946,1719.709961,1719.709961,0
2023-10-16,1734.130005,1749.209961,1728.180054,1747.060059,1747.060059,3409960000
2023-10-17,1735.750000,1779.849976,1735.709961,1766.050049,1766.050049,3794850000
2023-10-18,1752.920044,1752.920044,1727.239990,1728.810059,1728.810059,3686030000
2023-10-19,1725.699951,1734.579956,1700.239990,1702.699951,1702.699951,3969730000
2023-10-20,1705.550049,1706.020020,1680.089966,1680.790039,1680.790039,4004030000
2023-10-23,1671.760010,1687.739990,1662.640015,1665.880005,1665.880005,3776100000
2023-10-24,1677.739990,1690.410034,1671.270020,1679.500000,1679.500000,3821820000
2023-10-25,1666.839966,1668.170044,1649.849976,1651.430054,1651.430054,3869370000
2023-10-26,1656.609985,1670.089966,1648.829956,1657.000000,1657.000000,4277640000
2023-10-27,1660.739990,1661.189941,1633.670044,1636.939941,1636.939941,4019500000
2023-10-30,1646.359985,1657.319946,1635.410034,1647.290039,1647.290039,3911140000
2023-10-31,1648.599976,1663.500000,1644.989990,1662.280029,1662.280029,4249470000
2023-11-01,1661.410034,1669.790039,1649.060059,1669.699951,1669.699951,4224900000
2023-11-02,1684.449951,1714.609985,1684.449951,1714.209961,1714.209961,4669780000
2023-11-03,1733.609985,1770.579956,1733.609985,1760.699951,1760.699951,4570960000
2023-11-06,1760.180054,1760.859985,1731.680054,1737.939941,1737.939941,3656340000
2023-11-07,1733.729980,1739.260010,1723.550049,1733.150024,1733.150024,3791230000
2023-11-08,1732.959961,1733.109985,1709.239990,1714.069946,1714.069946,3729510000
2023-11-09,1720.699951,1724.829956,1685.270020,1687.239990,1687.239990,3900780000
2023-11-10,1692.770020,1709.239990,1684.199951,1705.319946,1705.319946,3665080000
2023-11-13,1698.739990,1709.569946,1690.920044,1705.500000,1705.500000,3326240000
2023-11-14,1741.739990,1798.319946,1741.739990,1798.319946,1798.319946,4700350000
2023-11-15,1798.199951,1830.000000,1797.589966,1801.219971,1801.219971,4347170000
2023-11-16,1797.000000,1797.000000,1767.420044,1773.760010,1773.760010,3964520000
2023-11-17,1784.859985,1798.439941,1784.859985,1797.770020,1797.770020,3777240000
2023-11-20,1798.560059,1809.209961,1794.709961,1807.079956,1807.079956,3644790000
2023-11-21,1799.329956,1799.329956,1783.260010,1783.260010,1783.260010,3511080000
2023-11-22,1792.510010,1803.119995,1789.880005,1795.540039,1795.540039,3042810000
